bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;;860014208;04;15;1;101;PUB1;1;0;;0;20003372800169;75;86;75;86;86139;LUSIGNAN;;0;;7;860014208;2;1;76;R;DE CHYPRE;;86600;LUSIGNAN;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;860011410;CRF VISION-AUDITION - ST BENOIT;;860012913;09;89;3;109;PNL8;6;4;1;0;78979809700034;75;86;75;86;86214;SAINT BENOIT;;0;;6;;1;1;12;R;DU PRE MEDARD;;86280;ST BENOIT;;0;;;;;;;;;;;;;;;;;789798097;78979809700034;;;0;0;;;;;;;;;;P;175
ID;2021;860780311;CLINIQUE DE CHATELLERAULT;;860010750;09;73;2;365;PLU4;0;4;5;0;33421631400016;75;86;75;86;86066;CHATELLERAULT;;0;;6;;2;1;17;R;DE VERDUN;;86100;CHATELLERAULT;;1;443790969;KAPA SANTE;;;;;;;;;;;;;;;334216314;;;;0;0;;;;;;;;;;P;175
ID;2021;860780436;LA COLLINE ENSOLEILLEE (CURE ET CONV.);;870015336;09;40;3;109;PNL8;6;1;4;0;42397779200039;75;86;75;86;86207;ROCHE POSAY;;0;;6;;1;1;7;R;DOCTEUR BENJAMIN BORD;;86270;LA ROCHE POSAY;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2021;860780568;CLINIQUE DU FIEF DE GRIMOIRE;;860000140;09;73;2;365;PLU4;0;4;5;0;40847574700015;75;86;75;86;86194;POITIERS;;0;;6;;2;1;38;R;DU FIEF DE GRIMOIRE;;86000;POITIERS;;1;802798934;GROUPE ELSAN;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;A l'attention de Mme Stéphanie BROTONS;860000348;07;60;3;146;PNL5;6;4;1;0;31270586600118;75;86;75;86;86214;SAINT BENOIT;;0;;6;860000348;1;1;1;R;DU PRE MEDARD;CS 30050;86281;ST BENOIT CEDEX;;0;;;;;;;;;;;;;;;;;312705866;;;;0;0;;;;;;;;;;P;175
ID;2021;860790419;CLINIQUE ST CHARLES - MAIS. DE CONVAL.;;860003110;09;72;2;109;PLU8;0;4;5;0;34982995200028;75;86;75;86;86194;POITIERS;;0;;6;;1;1;3;R;DE LA PROVIDENCE;;86000;POITIERS;;1;500696547;ELSAN GROUPE;;;;;;;;;;;;;;;349829952;34982995200028;;;0;0;;;;;;;;;;P;175
ID;2021;860791268;MRC KORIAN OREGON - CIVRAY;;310021365;09;75;2;109;PLU8;0;4;5;0;38869058800024;75;86;75;86;86078;CIVRAY;;0;;6;;1;1;9;VAL;DES BAS CHAMPS;;86400;CIVRAY;;1;447800475;KORIAN;;;;;;;;;;;;;;;388690588;;;;;0;;;;;;;;;;P;175
ID;2021;860793405;ETS CONVALESC. P ALCOOLIQUES - PAYROUX;;860793397;09;60;3;109;PNL8;6;1;1;0;42010957100018;75;86;75;86;86189;PAYROUX;;0;;6;;1;1;;1;LA GANDILLONNERIE;;86350;PAYROUX;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000064;C H U DUPUYTREN LIMOGES;;870000015;04;13;1;101;PUB1;1;0;;0;26870851800017;75;87;75;87;87085;LIMOGES;;0;;7;870000015;2;1;2;AV;MARTIN LUTHER KING;;87042;LIMOGES CEDEX 1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;;870000700;07;60;3;141;PNL5;6;4;1;0;31273236500027;75;87;75;87;87085;LIMOGES;;0;;6;870000700;1;1;;AV;DU BUISSON;;87000;LIMOGES;;0;;;;;;;;;;;;;;;;;312732365;31273236500027;31273236500142;;;0;;;;;;;;;;P;175
ID;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;;870000023;04;13;1;355;PUB2;1;0;;0;26871540600016;75;87;75;87;87154;SAINT JUNIEN;;0;;6;870000023;1;1;12;R;CHATEAUBRIAND;BP 110;87205;ST JUNIEN CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000171;CENTRE LA CHENAIE;;870015336;09;40;3;109;PNL8;6;1;4;0;42397779200062;75;87;75;87;87201;VERNEUIL SUR VIENNE;;0;;6;;1;1;8;R;DE LIMOGES;BP 7;87430;VERNEUIL SUR VIENNE;;0;;;;;;;;;;;;;;;;;423977792;;;;0;0;;;;;;;;;;P;175
ID;2021;870000221;CLINIQUE KORIAN SAINT MAURICE;;870000973;15;75;2;161;PLU7;0;4;5;0;75550044400012;75;87;75;87;87079;JONCHERE SAINT MAURICE;;;;8;;1;1;49;RTE;DE LIMOGES;;87340;LA JONCHERE ST MAURICE;;1;;GROUPE KORIAN;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;;870000031;04;13;1;355;PUB2;1;0;;0;26871870700014;75;87;75;87;87187;SAINT YRIEIX LA PERCHE;;0;;6;870000031;1;1;;PL;DU PRESIDENT PAUL MAGNAUD;CS 60085;87500;ST YRIEIX LA PERCHE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;;870017415;09;75;2;365;PLU4;0;4;5;0;45310271700023;75;87;75;87;87085;LIMOGES;;0;;6;;2;1;18;R;DU GENERAL CATROUX;BP 3905;87039;LIMOGES CEDEX 1;;0;;;;;;;;;;;;;;;;;453102717;45310271700023;;;0;0;;;;;;;;;;P;175
ID;2021;870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;;870014503;04;14;1;106;PUB2;1;0;;0;26870042400057;75;87;75;87;87089;MAGNAC LAVAL;;0;;6;870014503;2;1;8;AV;GEORGE SAND;;87190;MAGNAC LAVAL;SITE DE MAGNAC-LAVAL;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;;870017415;09;75;2;365;PLU4;0;4;5;0;45310271700031;75;87;75;87;87085;LIMOGES;;0;;6;;2;1;1;R;VICTOR SCHOELCHER;;87038;LIMOGES CEDEX 1;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;;870014503;04;14;1;106;PUB2;1;0;;0;26870042400099;75;87;75;87;87011;BELLAC;;0;;6;870014503;2;1;4;AV;CHARLES DE GAULLE;;87300;BELLAC;SITE DE BELLAC;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;;870014248;04;14;1;106;PUB2;1;0;;0;26872065300073;75;87;75;87;87161;SAINT LEONARD DE NOBLAT;;0;;6;870014248;1;;;CHE;DU PANAUD;;87400;ST LEONARD DE NOBLAT;;;;;;;;;;;;;;;;;;;268720653;;;;;0;;;;;;;;;;P;175
ID;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;;870014503;04;14;1;106;PUB2;1;0;;0;26870042400065;75;87;75;87;87059;DORAT;;0;;6;870014503;2;1;9;AV;FR DE LA JOSNIERE;;87210;LE DORAT;SITE LE DORAT;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN;;870000023;04;13;1;355;PUB2;1;0;;0;26871540600024;75;87;75;87;87154;SAINT JUNIEN;;;;6;870000023;1;1;;R;CHANTEMERLE;;87200;ST JUNIEN;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;;870000015;04;13;1;101;PUB1;1;0;;0;26870851800058;75;87;75;87;87085;LIMOGES;;0;;7;870000015;2;1;;AV;DU BUISSON;;87042;LIMOGES CEDEX 1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;;870004074;09;60;3;127;PNL10;6;1;1;0;31833926400042;75;87;75;87;87085;LIMOGES;;0;;6;;1;1;20;R;DE LA PERDRIX;;87100;LIMOGES;;0;;;;;;;;;;;;;;;;;;31833926400042;;;0;0;;;;;;;;;;P;175
ID;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;;870000023;04;13;1;362;PUB9;1;0;;0;26871540600107;75;87;75;87;87154;SAINT JUNIEN;;0;;6;870000023;1;1;3;AV;JACQUES PREVERT;;87200;ST JUNIEN;CHANTEMERLE;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870006137;CENTRE HOSPITALIER ESQUIROL;;870002466;04;11;1;292;PUB3;1;0;;0;26870850000015;75;87;75;87;87085;LIMOGES;;0;;6;870002466;1;1;15;R;DU DOCTEUR RAYMOND MARCLAND;;87025;LIMOGES CEDEX 1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870007358;HOPITAL DE JOUR BAUDIN;;870016722;09;47;3;109;PNL8;7;4;0;0;77571667300410;75;87;75;87;87085;LIMOGES;;0;;6;;1;1;14;R;MESSAGER;;87000;LIMOGES;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;175
ID;2021;870008042;USLD CHASTAINGT LIMOGES;;870000015;04;13;1;362;PUB9;1;0;;0;26870851800033;75;87;75;87;87085;LIMOGES;;0;;7;870000015;2;1;;R;HENRI BOURNAZEL;;87038;LIMOGES CEDEX 1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES;;870017274;18;85;2;698;PLU10;0;5;0;0;30619016600059;75;87;75;87;87085;LIMOGES;;;;6;870017274;1;1;18;R;DU GENERAL CATROUX;;87000;LIMOGES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;175
ID;2021;870010998;CHU LIMOGES - ANTENNE SMUR ST YRIEIX;;870000015;04;13;1;101;PUB1;1;0;;0;26870851800355;75;87;75;87;87187;SAINT YRIEIX LA PERCHE;;;;7;870000015;2;1;;PL;DU PRÉSIDENT MAGNAUD;CS 60085;87500;ST YRIEIX LA PERCHE;CENTRE HOSPITALIER;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;;870000700;07;60;3;146;PNL5;6;4;1;0;31273236500118;75;87;75;87;87085;LIMOGES;;0;;6;870000700;1;1;6;R;VICTOR SCHOELCHER;;87000;LIMOGES;;0;;;;;;;;;;;;;;;;;312732365;31273236500118;31273236500142;;;0;;;;;;;;;;P;175
ID;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;;870000015;04;13;1;101;PUB1;1;0;;0;26870851800314;75;87;75;87;87085;LIMOGES;;0;;7;870000015;2;1;8;AV;DOMINIQUE LARREY;;87000;LIMOGES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;870016631;CTRE PRISE EN CHARGE OBESITE;;870016722;09;47;3;109;PNL8;7;4;0;0;77571667300766;75;87;75;87;87187;SAINT YRIEIX LA PERCHE;;0;;6;;1;1;2;;;PIERRECHAVE;87500;ST YRIEIX LA PERCHE;;0;;;;;;;;;;;;;;;;;775716673;;;;0;0;;;;;;;;;;P;175
ID;2021;870017647;CHU LIMOGES - ANTENNE SMUR ST JUNIEN;;870000015;04;13;1;101;PUB1;1;0;;0;26870851800249;75;87;75;87;87154;SAINT JUNIEN;;0;;7;870000015;2;1;12;R;CHATEAUBRIAND;BP 110;87205;ST JUNIEN CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;A;175
ID;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;;880007059;04;14;1;355;PUB2;1;0;;0;20002944500109;44;88;44;88;88160;EPINAL;;0;;8;880007059;1;1;2;AV;ROBERT SCHUMAN;;88000;EPINAL CEDEX;;;;;;;;;;;;;;;;;;;200029445;20002944500018;;;;0;;;;;;;;;;P;144
ID;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;;880780069;04;13;1;355;PUB2;1;0;;0;26880017400016;44;88;44;88;88196;GERARDMER;;;;6;880780069;1;1;22;BD;KELSCH;BP 129;88400;GERARDMER;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;;880780077;04;13;1;355;PUB2;1;0;;0;26880013300012;44;88;44;88;88413;SAINT DIE DES VOSGES;;0;;6;880780077;1;1;26;R;DU NOUVEL HOPITAL;;88100;ST DIE DES VOSGES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;;880007299;04;14;1;355;PUB2;1;0;;0;20003308200013;44;88;44;88;88321;NEUFCHATEAU;;0;;6;880007299;2;1;1280;AV;DE LA DIVISION LECLERC;BP 249;88307;NEUFCHATEAU CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;;880780093;04;13;1;355;PUB2;1;0;;0;26880031500015;44;88;44;88;88383;REMIREMONT;;0;;8;880780093;1;1;1;R;GEORGES LANG;BP 30161;88204;REMIREMONT CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;;880007299;04;14;1;355;PUB2;1;0;;0;20003308200021;44;88;44;88;88516;VITTEL;;0;;6;880007299;2;1;191;AV;MAURICE BARRES;BP 129;88804;VITTEL CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000088;CENTRE HOSPITALIER DE RAVENEL;;880780119;14;11;1;292;PUB3;1;0;;0;26880084400014;44;88;44;88;88304;MIRECOURT;;0;;6;880780119;1;1;1115;AV;RENÉ PORTERAT;;88500;MIRECOURT;;;;;;;;;;;;;;;;;;;268800844;;;;0;0;;;;;;;;;;P;144
ID;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;;880780259;04;13;1;106;PUB2;1;0;;0;26880022400019;44;88;44;88;88078;BRUYERES;;0;;6;880780259;1;1;16;R;DE L'HOPITAL;;88600;BRUYERES;;;;;;;;;;;;;;;;;;;;26880022400019;;;0;0;;;;;;;;;;P;144
ID;2021;880000112;HOPITAL LOCAL DE CHATEL-SUR-MOSELLE;;880780267;04;13;1;106;PUB2;1;0;;0;26880023200012;44;88;44;88;88094;CHATEL SUR MOSELLE;;0;;6;880780267;1;1;2;R;DES VERGERS;;88330;CHATEL SUR MOSELLE;;;;;880000112;SOINS DE SUITE ET DE READAPTATION;880006515;FOYER A ACCUEIL MEDICALISE LES JONQUILLES ET LES H;880788518;FOYER ACCUEIL SPECIALISE LES JONQUILLES;880786314;EHPAD;880001268;SERVICE DE SOINS INFIRMIERS A DOMICILE;;;;;268800232;26880023200012;;;0;0;;;;;;;;;;P;144
ID;2021;880000138;HOPITAL LOCAL VAL DU MADON MIRECOURT;;880006325;04;14;1;106;PUB2;1;0;;0;26880747600018;44;88;44;88;88304;MIRECOURT;;0;;6;880006325;1;1;32;R;GERMINI;BP 69;88502;MIRECOURT CEDEX;;;;;;;;;;;;;;;;;;;268807476;26880747600018;;;0;0;;;;;;;;;;P;144
ID;2021;880000146;CHI DES 5 VALLEES SITE DE RAON L ETAPE;;880008230;04;14;1;355;PUB2;1;0;;0;26880034900014;44;88;44;88;88372;RAON L ETAPE;;0;;6;880008230;1;1;27;R;JACQUES MELLEZ;;88110;RAON L ETAPE;;;;;880000146;SSR;880786397;EHPAD;880785589;SSIAD;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000179;HOPITAL LOCAL DE FRAIZE;;880780325;04;13;1;106;PUB2;1;0;;0;26880021600015;44;88;44;88;88181;FRAIZE;;0;;6;880780325;1;1;42;R;DE LA COSTELLE;;88230;FRAIZE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000187;HOPITAL LOCAL DE LAMARCHE;;880780333;04;13;1;106;PUB2;1;0;;0;26880019000012;44;88;44;88;88258;LAMARCHE;;0;;6;880780333;1;1;3;rue;du FAUBOURG de FRANCE;;88320;LAMARCHE;;;;;;;;;;;;;;;;;;;268800190;26880019000012;;;0;0;;;;;;;;;;P;144
ID;2021;880000203;HOPITAL LE THILLOT;;880007786;04;14;1;355;PUB2;1;0;;0;20005514300016;44;88;44;88;88468;THILLOT;;0;;6;880007786;1;1;60;R;CHARLES DE GAULLE;BP 79;88162;LE THILLOT CEDEX;;;;;;;;;;;;;;;;;;;;20005514300016;;;0;0;;;;;;;;;;P;144
ID;2021;880000211;CHI DES 5 VALLEES SITE DE SENIONES;;880008230;04;14;1;355;PUB2;1;0;;0;26880033100012;44;88;44;88;88451;SENONES;;0;;6;880008230;1;1;2;R;RAYMOND POINCARE;BP 9;88210;SENONES;;;;;880000211;SSR;880786405;EHPAD;880788039;SSIAD;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;;880007059;04;14;1;355;PUB2;1;0;;0;20002944500067;44;88;44;88;88209;GOLBEY;;;;8;880007059;1;1;13;R;EUGENE LUTHERER;BP 39;88191;GOLBEY CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);;540001112;07;60;3;146;PNL5;6;4;1;0;30089908500173;44;88;44;88;88196;GERARDMER;;0;;6;540001112;1;1;39;BD;KELSCH;;88400;GERARDMER;;0;;;;;;;;;;;;;;;;;300899085;30089908500173;;;0;0;;;;;;;;;;P;144
ID;2021;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);;540001112;07;60;3;146;PNL5;6;4;1;0;30089908500090;44;88;44;88;88516;VITTEL;;0;;6;540001112;1;1;;AV;MAURICE BARRES;;88800;VITTEL;CHI OV SITE VITTEL;0;;;;;;;;;;;;;;;;;300899085;30089908500090;;;0;0;;;;;;;;;;P;144
ID;2021;880006606;HAD KORIAN PAYS DES IMAGES;SA MEDICA FRANCE;750056335;09;95;2;127;PLU10;0;4;5;0;34117411801626;44;88;44;88;88160;EPINAL;;0;;6;;1;1;31;R;THIERS;;88000;EPINAL;MAISON DE SANTE SAINT JEAN;1;341174118;SAS MEDICA FRANCE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;MAISON SAINT JEAN;880007059;04;14;1;355;PUB2;1;0;;0;20002944500059;44;88;44;88;88160;EPINAL;;0;;8;880007059;1;1;31;R;THIERS;;88000;EPINAL;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;SA MEDICA FRANCE;750056335;09;95;2;127;PLU10;0;5;5;0;34117411801618;44;88;44;88;88321;NEUFCHATEAU;;0;;6;;1;1;63;AV;PRESIDENT KENNEDY;;88300;NEUFCHATEAU;;1;341174118;MEDICA FRANCE;;;;;;;;;;;;;;;341174118;;;;;0;;;;;;;;;;P;144
ID;2021;880007653;CENTRE D'AUTODIALYSE D'EPINAL (ALTIR);;540001112;07;60;3;146;PNL5;6;4;1;0;30089908500207;44;88;44;88;88160;EPINAL;;0;;6;540001112;1;1;;ALL;DES CHÊNES;;88000;EPINAL;;0;;;;;;;;;;;;;;;;;300899085;30089908500207;;;0;0;;;;;;;;;;P;144
ID;2021;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;CH GERARDMER;880780077;04;13;1;355;PUB2;1;0;;0;26880013300012;44;88;44;88;88196;GERARDMER;;0;;6;880780077;1;1;22;BD;KELSCH;BP 129;88400;GERARDMER;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;;880008511;15;95;2;161;PLU7;0;4;5;0;82842514000021;44;88;44;88;88160;EPINAL;;0;;6;;1;1;70;QU;DE DOGNEVILLE;;88000;EPINAL;;0;;;;;;;;;;;;;;;;;;82842514000021;;;;0;;;;;;;;;;P;144
ID;2021;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;;540019726;09;40;3;109;PNL8;6;1;4;0;42427340700074;44;88;44;88;88451;SENONES;;0;;6;;1;1;;LD;LA COMBE;;88210;SENONES;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;144
ID;2021;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;;880000237;09;95;2;109;PLU8;0;4;5;0;35177640600024;44;88;44;88;88451;SENONES;;0;;6;;1;1;26;R;CHARLES CLAUDEL;;88210;SENONES;;0;;;;;;;;;;;;;;;;;351776406;35177640600024;;;0;0;;;;;;;;;;P;144
ID;2021;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);;540001112;07;60;3;146;PNL5;6;4;1;0;30089908500108;44;88;44;88;88413;SAINT DIE DES VOSGES;;0;;6;540001112;1;1;26;R;DU NOUVEL HOPITAL;;88100;ST DIE DES VOSGES;SITE CH ST DIE;0;;;;;;;;;;;;;;;;;300899085;30089908500108;;;0;0;;;;;;;;;;P;144
ID;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;;880780093;04;13;1;362;PUB9;1;0;;0;26880031500064;44;88;44;88;88383;REMIREMONT;;0;;6;880780093;1;1;1;R;GEORGES LANG;BP 30161;88204;REMIREMONT CEDEX;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;;880780077;04;13;1;362;PUB9;1;0;;0;26880013300061;44;88;44;88;88413;SAINT DIE DES VOSGES;;0;;6;880780077;1;1;;R;LEON JACQUEREZ;LIEUDIT FOUCHARUPT;88100;ST DIE DES VOSGES;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;;880780150;09;95;2;365;PLU4;0;4;5;0;30163760900050;44;88;44;88;88160;EPINAL;;0;;6;;2;1;9;AV;DU ROSE POIRIER;BP 1079;88060;EPINAL CEDEX 9;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;144
ID;2021;890000169;CLINIQUE PAUL PICQUET SENS;;890000151;09;95;2;365;PLU4;0;5;5;0;33160746500027;27;89;27;89;89387;SENS;;0;;6;;2;1;12;R;PIERRE CASTETS;;89100;SENS;;1;500696547;ELSAN GROUPE;;;;;;;;;;;;;;;331607465;;;;0;0;;;;;;;;;;P;127
ID;2021;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;;750721334;09;61;3;109;PNL8;6;1;3;0;77567227203847;27;89;27;89;89257;MIGENNES;;0;;6;;1;1;82;AV;JEAN JAURES;;89400;MIGENNES;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2021;890000292;CLINIQUE KORIAN SAINTE COLOMBE;;750056335;09;95;2;109;PLU8;0;4;5;0;34117411801758;27;89;27;89;89342;SAINT DENIS LES SENS;;1;890006315;6;;1;1;10;R;DE L'ABBAYE;;89100;ST DENIS LES SENS;;1;341174118;MEDICA FRANCE;;;;;;;;;;;;;;;341174118;34117411801758;;;;0;;;;;;;;;;P;127
ID;2021;890000300;AIHP CENTRE ARMANCON;;890000193;09;60;3;109;PNL8;7;1;1;0;77571828100022;27;89;27;89;89257;MIGENNES;;0;;6;;1;1;18;R;PIERRE SEMARD;;89400;MIGENNES;;0;;;;;;;;;;;;;;;;;775718281;77571828100022;;;0;0;;;;;;;;;;P;127
ID;2021;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;;920030269;09;95;2;109;PLU8;0;4;5;0;30116075000792;27;89;27;89;89263;MONETEAU;;0;;8;;1;1;;;;SOUGERES SUR SINOTTE;89470;MONETEAU;;1;301160750;SAS CLINEA;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;890000326;MAISON REPOS ET CONV. BOISSEAUX;;890008105;15;60;3;161;PNL7;6;1;1;0;77569649500040;27;89;27;89;89263;MONETEAU;;0;;6;;1;1;7;RTE;DE CONCHES;;89470;MONETEAU;LA RESIDENCE LES BOISSEAUX;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;890002298;CLINIQUE DE REGENNES;;890000672;15;95;2;161;PLU7;0;4;5;0;30346714600013;27;89;27;89;89013;APPOIGNY;;0;;6;;1;1;;ALL;DU CHÂTEAU DE REGENNES;;89380;APPOIGNY;;1;819158965;INICEA;;;;;;;;;;;;;;;303467146;;;;0;0;;;;;;;;;;P;127
ID;2021;890002371;CLINIQUE KER YONNEC;;890000722;15;73;2;161;PLU7;0;4;5;0;31045756900013;27;89;27;89;89074;CHAMPIGNY;;0;;6;;1;1;;RTE;DÉPARTEMENTALE 70;;89340;CHAMPIGNY;;0;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;;890000730;09;73;2;365;PLU4;0;5;5;0;42552018600023;27;89;27;89;89024;AUXERRE;;0;;6;;2;1;5;AV;FONTAINE STE MARGUERITE;BP 90205;89003;AUXERRE CEDEX;;1;500696547;ELSAN GROUPE;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;P;127
ID;2021;890003130;UNITE DE DIALYSE DE SENS;SANTELYS BFC;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900096;27;89;27;89;89387;SENS;;0;;6;210012290;1;1;14;R;HENRI DUNANT;;89100;SENS;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;890008295;UNITE DE DIALYSE D'AUXERRE;SANTELYS BFC - ESPACE DES LAVANDES;210012290;07;61;3;146;PNL5;6;4;1;0;80535715900146;27;89;27;89;89024;AUXERRE;;0;;6;210012290;1;1;12;;BIS BD DE VERDUN;;89000;AUXERRE;;1;590799995;SANTELYS ASSOCIATION;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
ID;2021;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;;210013645;18;91;2;699;PLU10;0;5;0;0;44478871500019;27;89;27;89;89024;AUXERRE;;0;;6;210013645;1;1;12T;BD;DE VERDUN;;89000;AUXERRE;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;127
