BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;1;0;1;7845;0;7406;3831;0;1;;;;7056;0;13;6990;761;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;6948;0;0;0;0;0;0;0;0;0;0;6;1;;1;6;1.5;21;10;1;;;2;3;;;1;22.3;11.8;1;;0.8
CANCERO;2021;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;0;0;0;105;0;58;452;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;1;0;1;6414;0;5675;3844;0;1;;;;5702;0;181;5453;612;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;0;5432;0;0;0;0;0;0;0;0;0;0;2;;1;;2.5;;2;;;;;3;;2;1;;4;;1;0.8;
CANCERO;2021;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;0;0;0;169;0;59;413;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;1;0;0;9;0;2;96;0;1;;;;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;1;0;0;6490;0;5479;6830;0;1;;;;5790;0;377;5201;678;0;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1;0;0;616;0;123;2589;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770000131;CH DE COULOMMIERS;770021145;1;0;0;1072;0;774;1455;0;1;;;;1037;0;228;751;121;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;1;0;1;4239;0;3810;3642;0;1;;;;3743;0;94;3548;397;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30;28;;;733;11;0;0;1;0;0;0;6380;0;5;0;3;;;;3;;12;5;1;;1;1;;;;;15;6;0.62;;1
CANCERO;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;1;0;1;2704;0;2592;1725;0;1;;;;2652;0;8;2571;318;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;;;6;1231;0;0;0;0;0;0;9;0;0;0;2;0;2;0;1.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CANCERO;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;1;0;0;1630;17;1560;1021;1286;1;;;;1580;17;6;1543;141;13;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770000172;CH DE PROVINS LEON BINET;770110070;1;0;1;1602;0;1425;2179;0;0;940100027;;;1401;0;0;1359;151;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;1331;0;0;0;0;0;0;0;0;0;0;;;4;;1.73;;;;;;;1;1;1;;1;0.5;0.5;0.5;;0.66
CANCERO;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;1;0;1;4550;0;3693;7539;0;1;;;;4155;0;357;3620;458;0;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1630;0;0;0;0;0;0;0;0;0;0;1;;1;31;1.8;10.78;23;14;;;6;;3;1;1;;22.25;16.02;0.42;0.3;6.16
CANCERO;2021;770003788;CTRE RADIOTHERAPIE SEINE ET MARNE ACT;770003739;0;1;0;67987;;16194;0;;;;;;;;;;;;;;2;;0;51793;16194;;0;;1028;;0;4;2;8;2;5;0;1;4;0;1;4;2.7;9.9;2;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;1;0;1;5633;0;5194;3765;0;1;;;;4990;0;3;4896;552;0;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;15;8;;604;4842;116;5;0;0;0;0;6286;1218;0;0;1;2;1;3;1.83;3.1;18;16;0;0;4;4;3;1;1;0;21.92;18.52;0.5;0.53;3.77
CANCERO;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;1;1;20056;0;19782;2489;0;1;;;;3573;0;90;3409;470;0;0;0;2;0;;738;15358;188;0;0;772;0;0;4;3;12;3;4;1;;2;;;4.8;3;13.3;3;4;23;12;;;729;3405;0;0;0;0;0;0;6795;0;0;0;4;;2;;5.61;;52;38;2;2;9;4;6;1;;6;51.3;38.17;2.5;2;11
CANCERO;2021;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770015030;0;1;0;29819;;28402;0;;;;;;;;;;;;;;3;0;0;1417;28402;;0;;1417;;0;5;4;17;2;9;;;;;;5;4;17;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;1;0;1;1865;0;1649;1634;0;1;;;;1578;0;4;1556;177;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1553;0;0;0;0;0;0;0;0;0;0;;;3;;2.5;;1;;;;;;;1;;;1;;0.4;;
CANCERO;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;0;0;0;205;0;12;1325;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;1;0;1;6794;0;6140;3897;0;1;;;;5945;0;4;5916;528;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;7;15;0;0;177;6091;0;0;0;0;0;0;17000;0;0;0;0;;2;0;1.5;0;6;4;0;0;0;2;0;1;0;6;5.11;3.68;0.5;0;3
CANCERO;2021;770300192;CLINIQUE SAINT BRICE;770000313;0;0;0;61;0;53;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770790707;CLINIQUE DE TOURNAN;770000719;0;0;0;169;0;67;687;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;1;0;1;2316;0;2124;533;0;1;;;;1897;0;0;1892;186;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;1932;0;0;0;0;0;0;0;0;0;0;1;;3;;1;;2;1;;;;;;;;;2;1;;;
CANCERO;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;1;0;1;6209;0;5780;3710;0;1;;;;5835;0;73;5656;613;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;17;15;;;499;6766;0;0;0;182;0;0;5270;0;0;0;3;;1;3;3.01;0.78;13;7;;;7;5;6;1;1;3;15.5;9.6;0.6;0.24;9.06
CANCERO;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;0;0;0;79;0;30;619;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;1;0;1;5173;0;4446;5652;0;1;;;;4675;0;195;4323;632;0;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;15;15;;;399;4592;0;0;0;0;0;0;3049;0;0;0;6;2;;;5.3;2.38;;;;;;;;;;;;;;;
CANCERO;2021;780000329;CH DE RAMBOUILLET;780110052;1;0;1;2479;0;2349;1285;0;1;;;;2365;0;5;2309;258;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;2268;0;0;0;0;0;0;0;0;0;0;0;;1;2;0.3;0.7;4;1;0;0;0;2;1;1;1;3;4.8;1.5;0.1;0.1;1.59
CANCERO;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1;1;1;21874;0;21797;376;0;1;;;;820;0;30;774;294;0;0;0;2;0;0;789;20196;50;5;1;895;0;2;;;9;;8;;;3;;1;;;12.01;0;10.75;0;0;0;0;72;875;0;0;0;0;0;0;283;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;0;0;0;402;0;233;436;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780022646;CTRE RADIOLOGIE ET TRAITEMENT TUMEURS;780024857;0;1;0;25682;;25682;;;;;;;;;;;;;;;3;0;;;25682;0;;;;;;1;2;13;1;2;3;;3;;1;3;2.43;14.72;1;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780150066;HOPITAL LA PORTE VERTE;780808614;1;0;1;968;0;930;476;0;1;;;;968;0;14;929;115;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;10;6;;;159;989;0;0;0;0;0;0;1791;0;0;0;1;1;2;;2.03;1.07;2;3;;;2;1;;;;;2.83;3.05;;;1.5
CANCERO;2021;780300125;POLYCLINIQUE REGION MANTAISE;780000535;0;0;0;398;0;130;2192;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780300208;CLINIQUE SAINT LOUIS;780000576;0;0;0;193;0;113;386;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;1;0;1;850;0;281;2627;0;1;;;;130;0;11;116;47;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;2;;1;;;1;;1;;1;;;1.5;;0.5;0.33;
CANCERO;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;0;0;0;1574;0;1443;573;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;780300414;CH PRIVE DE L EUROPE;780000675;1;0;1;4782;0;4416;4684;0;1;;;;4297;0;25;4217;490;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;7;13;0;0;127;4212;0;0;0;0;0;0;2403;0;0;0;1;0;0;0;1;0;2;4;1;1;3;0;0;0;0;0;2;4;1;1;3
CANCERO;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;1;0;1;3899;0;3515;2972;0;1;;;;3149;0;8;3120;352;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;11;0;0;0;3116;0;0;0;0;0;0;0;0;0;0;3;0;1;0;2;0;5;0;;;1;1;;1;;;4.96;0;0.4;;1
CANCERO;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;1;0;1;9525;0;8138;14451;0;1;;;;9006;0;568;8038;1142;0;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;20;;;653;7339;0;0;1;4;0;0;4597;0;2;0;6;;;;4.26;;19;11;;;4;2;1;1;;0;20.38;11.83;0.2;;3.28
CANCERO;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;1;1;1;32791;141;31503;9852;754;1;;;;12725;141;436;12056;1316;22;0;0;3;0;;973;18152;145;0;0;809;0;0;4;3;14;;;2;;4;;;4.78;3.89;17.66;;;16;23;;;603;9154;0;0;0;0;0;0;4997;0;0;0;1;;1;3;1.9;;13;13;;;7;5;;2;1;6;12.59;14.06;0.73;0.7;9.82
CANCERO;2021;790009948;POLYCLINIQUE D'INKERMANN;790001242;1;0;0;599;0;306;1761;0;0;790000087;;;252;0;0;252;31;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;1;0;1;1164;0;979;1261;0;1;;;;810;0;3;796;69;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800000143;CH ABBEVILLE;800000028;1;0;0;4001;0;3688;2891;0;1;;;;3745;0;17;3653;400;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800000226;CH DOULLENS;800000069;1;0;0;829;;825;5;;0;800006124;;;829;;0;825;79;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800000432;CH PÉRONNE;800000093;1;0;0;140;0;136;45;0;0;020000063;;;137;0;0;134;17;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;0;0;0;396;0;151;788;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800006124;CHU AMIENS SUD;800000044;1;1;1;41726;0;37823;31675;0;1;;;;18560;0;873;16973;2080;0;81;0;3;0;4;1198;17803;388;0;118;1224;3;90;4;2;;;7;1;;25;3;4;4.4;2;16.09;1.81;8.02;38;56;;;1721;21902;0;0;375;1852;0;0;10218;0;1367;0;2;;6;3;4.2;1.4;65;35;;;26;14;3;;;8;69.62;36.76;;;27.2
CANCERO;2021;800009466;POLYCLINIQUE DE PICARDIE;800002982;0;0;0;494;0;147;2040;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;0;0;0;1118;0;247;3566;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800010639;CTRE TRAITEMENT HAUTES ENERGIES;800010621;0;1;0;18550;;18550;0;;;;;;;;;;;;;;2;0;0;;18550;0;0;0;946;0;0;2;3;13;3;;2;1;1;0;;3.5;3.75;13.8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;800013179;CLINIQUE DE L'EUROPE;800013138;1;0;1;11466;0;11129;1090;0;1;;;;11459;0;286;11125;1223;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;0;9827;0;0;0;2;0;0;0;0;0;0;4;4;2;2;4.05;5;6;;0;;;;;2;1;;6;;1;0.51;
CANCERO;2021;810000224;CL CLAUDE BERNARD;810000471;1;1;1;6154;0;5691;5279;0;1;;;;5765;0;25;5681;714;0;0;0;2;1;2;0;0;7;0;5;4;0;5;5;;;;;;;;;;5;;;;;;1;;;0;5714;0;0;0;0;0;0;0;0;0;0;3;1;;;3;1;5;7;1;2;;2;1;1;;;6.5;7.95;2.2;2.2;
CANCERO;2021;810000505;CH ALBI;810000331;1;0;1;5886;95;5578;2732;936;1;;;;5631;95;32;5420;584;15;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;0;5855;0;0;0;0;0;0;0;0;0;0;;;2;;1.2;0.04;5;;;;2;4;1;1;;2;5.19;0.48;0.3;;2.01
CANCERO;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;1;0;1;4337;0;3864;4254;0;1;;;;3571;0;63;3445;419;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;17;10;;;313;3467;0;0;0;38;0;0;2611;0;0;0;3;1;1;;2.67;1;4;1;;;;;1;;;;1.79;1.72;;0.09;
CANCERO;2021;810101170;CL TOULOUSE LAUTREC;810101162;1;0;0;1093;0;531;2347;0;0;810000224;;;372;0;0;372;63;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;810101444;POLYCL DU SIDOBRE;810000992;1;0;0;435;0;232;1522;0;0;810000380;;;138;0;0;138;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;820000032;CH MONTAUBAN;820000016;1;0;0;3665;208;3288;2647;347;1;;;;3563;208;186;3227;456;26;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;820000040;CL CROIX ST MICHEL;820000081;0;0;0;178;0;98;435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;820000057;CL DU PONT DE CHAUME;820000131;1;0;1;6847;0;5873;5376;0;1;;;;6023;0;172;5798;792;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;12;;;464;5747;0;0;0;0;0;0;3015;0;0;0;2;2;1;0;2.7;2;8;6;;;;3;1;1;1;1;12.18;8.47;0.59;0.5;0.13
CANCERO;2021;820000065;CL DU DR HONORE CAVE;820000156;0;0;0;195;0;158;79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;0;0;0;40;0;0;372;0;820000032;;;0;40;0;0;0;12;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;0;1;0;26294;;25017;;;;;;;;;;;;;;;2;;0;1277;25017;;0;;1086;;0;1;3;11;2;7;2;1;1;2;0;2.7;3.8;11.8;3.6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;0;0;757;0;725;424;0;0;830100616;;;442;0;0;438;56;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;1;1;4185;0;3893;2152;0;1;;;;3930;0;97;3759;418;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;16;10;;;462;5556;0;0;0;2;0;0;3639;0;0;0;2;;;2;2;0.6;10;11;;;4;1;;;1;1;9.74;10.07;0.35;0.4;4.67
CANCERO;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;0;0;103;0;73;194;0;0;830000345;;;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;0;1;6772;0;6351;4019;0;1;;;;6512;0;130;6250;710;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;10;;;608;7210;0;0;0;2;0;0;4727;0;0;0;3;1;2;0;2.36;1;7;8;1;;6;14;1;;;6;16.74;8.32;1;;9.19
CANCERO;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;0;0;779;0;771;72;0;0;830000311;;;779;0;2;769;87;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830000345;CHITS CH SAINTE MUSSE;830100616;1;0;1;10801;0;9262;10684;0;1;;;;9639;0;389;9117;1083;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;31;19;;;1138;10044;0;0;0;0;0;0;7531;0;0;0;;;;;;;20;9;;;9;19;8;2;;13;29.5;13.25;1.05;;13.94
CANCERO;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;1;0;1;4889;0;4389;3790;0;1;;;;4159;0;1;4065;516;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;0;3914;0;0;0;0;0;0;0;0;0;0;3;;;1;3;0.75;3;;;;3;3;;1;;;5.44;;0.5;;3.27
CANCERO;2021;830100251;CLINIQUE DU CAP D'OR;830000063;1;0;1;4332;0;4020;1645;0;1;;;;3708;0;27;3648;407;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;21;;;438;3669;0;0;0;0;0;0;3592;0;0;0;2;;;;2;;6;5;1;1;;;;;1;;6;5;1;1.5;
CANCERO;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;1;0;0;303;0;72;1963;0;0;830100251;;;3;0;0;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100327;CLINIQUE LES LAURIERS;830000105;1;0;0;503;0;273;784;0;0;830000311;;;127;0;0;127;19;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100392;POLYCLINIQUE NOTRE DAME;830000154;1;0;0;410;6;122;1283;313;0;830100251;;;75;6;0;72;21;4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;0;0;0;239;0;188;98;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;1;0;1;6866;0;5829;5745;0;0;830100103;;;5487;0;16;5257;543;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;5125;0;0;0;0;0;0;0;0;0;0;4;;;1;3.6;0.25;6;;;;;1;;;;;5.24;;;;
CANCERO;2021;830100459;CLINIQUE SAINT MICHEL;830000212;1;0;0;499;0;324;677;0;0;830100251;;;70;0;0;70;11;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100574;HIA SAINTE ANNE;750821092;1;0;1;10255;0;8647;8625;0;1;;;;9333;0;639;8461;1101;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;33;;;468;10646;0;0;3;16;0;0;3459;0;8;0;2;2;;14;2;2.55;8;6;;;;7;8;;;3;16;11.75;;;2.5
CANCERO;2021;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;0;1;0;44677;0;42857;0;0;;;;;;;;;;;;;4;0;0;1820;42857;0;0;0;1963;0;0;7;5;25;5;17;3;0;0;0;0;7.02;5;21.8;4.5;15.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830100608;CHITS CH GEORGE SAND;830100616;1;0;0;0;0;0;0;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;0;0;209;0;126;366;0;0;130784127;;;26;0;0;26;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;1;0;0;0;35;0;0;789;0;;;;0;35;0;0;0;27;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840000285;POLYCLINIQUE URBAIN V;840000608;0;0;0;1190;0;546;1902;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;0;0;701;0;667;266;0;0;840000350;;;700;0;16;667;84;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840000350;INSTITUT SAINTE CATHERINE;840000657;1;1;1;83406;0;80066;13269;0;1;;;;23077;0;1956;20910;2585;0;0;0;7;0;;2791;53821;3206;162;0;2803;0;51;1;0;44;3;6;8;9;0;0;3;6.18;7.94;44;3;7.95;108;54;;;3268;23172;0;0;0;0;0;0;21123;0;0;0;6;;4;;7.97;;63;50;2;1;43;13;5;3;1;1;73.2;53.61;4.1;1.66;43.8
CANCERO;2021;840000400;SYNERGIA LUBERON;840000673;0;0;0;193;0;117;268;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
