BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N1220;2;5;4.8;2;1
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2120;1;;1;2;1
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2500;13;3;13.83;;
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N2620;;6;2.89;;0
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;N9999;44;19;49.54;;
URGENCES_P;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;NINF;25;5;26.21;;0
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;M9999;4;3;5.74;3;1
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N1220;;2;0.47;3;1
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N2120;;1;0.5;3;1
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N2500;;13;7.1;;
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N2620;6;1;6.8;;0
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N3120;;1;0.25;;
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;N9999;6;43;26.72;;
URGENCES_P;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;NINF;;25;11.6;3;1
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;M9999;1;16;11.74;3;1
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N1220;2;1;2.9;;0
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2120;;2;1.31;2;1
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N2500;14;2;15.49;;
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;N9999;54;14;62.99;;
URGENCES_P;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;NINF;28;8;33.5;3;1
URGENCES_P;2021;840000491;CHI SITE DE PERTUIS;130041916;M9999;0;12;4.81;3;1
URGENCES_P;2021;840000491;CHI SITE DE PERTUIS;130041916;N1220;3;1;3.7;2;1
URGENCES_P;2021;840000491;CHI SITE DE PERTUIS;130041916;N2500;3;17;13.21;;
URGENCES_P;2021;840000491;CHI SITE DE PERTUIS;130041916;N9999;12;36;30.8;;
URGENCES_P;2021;840000491;CHI SITE DE PERTUIS;130041916;NINF;1;17;8.86;2;1
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;M9999;1;;1;;0
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;N1220;3;;3;;
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;N2120;1;0;0.5;;0
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;N2500;9;;7.09;;
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;N9999;31;;27.86;;
URGENCES_P;2021;840000525;CH VAISON LA ROMAINE;840000111;NINF;18;;17.16;;1
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;M9999;11;;6.16;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;N1220;1;;0.4;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;N2120;1;;0.5;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;N2500;7;;3.52;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;N3120;1;;0.5;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;N9999;18;7;10.88;;
URGENCES_P;2021;840000533;CH JULES NIEL DE VALREAS;840000129;NINF;8;7;5.96;;
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1140;2;4;3.21;;0
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M9999;8;33;22.58;;1
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N1220;;6;4.41;;0
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2120;;5;2.88;;0
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2500;;57;29.71;;
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2620;;42;21.96;;0
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N3120;;2;0.84;;
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N9999;;162;135.37;;
URGENCES_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NINF;;75;61.74;;
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;M9999;3;3;5.45;;0
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;N1220;2;1;2.38;;0
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;N2120;1;;0.7;;0
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;N2500;3;3;5.33;;
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;N3120;;1;0.1;;
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;N9999;13;10;18.92;;
URGENCES_P;2021;850000118;CLINIQUE SAINT CHARLES;850013244;NINF;7;5;10.41;;0
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1140;;9;1.15;;
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;M9999;7;55;20.85;;
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N1220;;23;1.19;1;1
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2120;;3;2.43;1;1
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2500;2;83;49.57;;
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2620;;;;1;1
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N9999;5;224;120.37;;
URGENCES_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;NINF;1;112;56.65;1;1
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;M9999;;;;3;1
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;N1220;5;1;6.1;;0
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;N2120;;1;1.06;2;1
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;N2500;3;16;16.92;;
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;N3120;;2;0.9;;
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;N9999;16;44;55.31;;
URGENCES_P;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;NINF;8;24;30.33;;0
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;M9999;1;31;1.32;;
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;N1220;0;2;1.63;;
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;N2120;;1;0.97;;
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;N2500;2;10;9.89;;
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;N9999;8;34;28.95;;
URGENCES_P;2021;850000209;CHD-SITE DE LUCON;850000019;NINF;4;16;12.79;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;M9999;;23;3.38;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;N1220;;3;0.9;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;N2120;;1;1;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;N2500;1;12;7.74;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;N9999;6;37;25.94;;
URGENCES_P;2021;850000225;CHD - SITE DE MONTAIGU;850000019;NINF;4;19;13.86;;
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;M9999;8;1;8.38;3;1
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N1220;4;0;3.6;;
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2120;3;0;2.02;2;1
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N2500;16;5;18.23;;
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;N9999;63;12;60.28;;
URGENCES_P;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;NINF;31;6;34.15;1;1
URGENCES_P;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;M9999;6;10;4.52;;
URGENCES_P;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N1220;3;2;4.42;;
URGENCES_P;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N2500;10;4;6.72;;
URGENCES_P;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;N9999;27;19;22.58;;
URGENCES_P;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;NINF;14;13;11.44;;
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;M9999;24;7;8.4;3;1
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N1220;2;0;2;3;1
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2120;1;0;1;3;1
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2500;10;1;9.46;;
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2620;18;0;17.43;3;1
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N9999;54;5;53;;
URGENCES_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;NINF;23;4;23.11;3;1
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;M9999;14;3;4.06;3;1
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N1220;1;0;0.5;;1
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2120;1;0;0.4;;1
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2500;1;0;1;;
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N3120;0;1;0.15;;
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N9999;20;3;15.18;;
URGENCES_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;NINF;17;2;13.13;;1
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;M1140;1;8;3.36;;0
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;M9999;45;18;16.1;1;1
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;N1220;13;1;11.1;;0
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;N2120;3;0;2.67;;0
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;N2500;44;10;43.68;;
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;N3120;0;2;1.3;;
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;N9999;114;28;119.41;;
URGENCES_P;2021;860000223;CHU LA MILETRIE;860014208;NINF;54;15;60.66;;0
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;M9999;5;;5;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;N1220;4;;4;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;N2120;;1;0.5;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;N2500;2;1;2.91;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;N2620;2;;2;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;N9999;17;5;20.5;;
URGENCES_P;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;NINF;9;3;11.09;;
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;M9999;32;1;14.88;2;1
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;N1220;2;1;2.8;;0
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;N2120;2;;2.75;2;1
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;N2500;36;2;39.18;;
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;N3120;;;0.75;;
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;N9999;105;5;103.41;;
URGENCES_P;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;NINF;50;1;49.98;1;1
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;M9999;4;2;5.12;3;1
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N1220;1;1;1.7;;
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2120;1;;1;3;1
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2500;10;;10.24;;
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N9999;25;1;26.3;;
URGENCES_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NINF;13;;13.36;3;1
URGENCES_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;M9999;2;2;3.1;3;1
URGENCES_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2120;;1;0.25;3;1
URGENCES_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2500;3;1;3.99;;
URGENCES_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N9999;12;3;12.75;;
URGENCES_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;NINF;9;1;8.51;3;1
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;M9999;5;;5;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N1220;13;;13;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2120;1;;1;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2500;11;;10.04;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N2620;1;;1;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;N9999;47;5;49.85;;
URGENCES_P;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;NINF;21;5;24.81;;
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1140;12;0;2.42;;0
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M9999;13;0;2.43;;0
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N1220;;1;0.8;;0
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2120;1;;0.5;;0
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2500;9;4;12.79;;
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N9999;28;13;37.53;;
URGENCES_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;NINF;11;6;17.11;;0
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1140;9;2;9.5;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M9999;9;2;9.5;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N1220;1;5;7.32;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2120;;1;0.65;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2500;8;17;14.78;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N9999;12;120;60.23;;
URGENCES_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;NINF;;79;35.44;;
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M9999;16;4;15.77;2;1
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N1220;6;1;5.1;2;
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2120;1;;0.78;2;
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2500;13;;12.33;;
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N9999;43;4;43.36;;
URGENCES_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;NINF;23;3;25.15;2;
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M9999;6;2;4.35;3;1
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N1220;;2;0.71;;
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2120;;1;0.6;;
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2500;;11;8.48;;
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N9999;;35;28.42;;
URGENCES_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;NINF;;20;14.27;2;1
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M9999;5;26;8.26;2;1
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N1220;0;1;0.45;;
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2120;0;1;0.45;;
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2500;1;11;3.29;;
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N9999;12;54;34.54;;
URGENCES_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;NINF;5;34;22.16;;
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;M9999;;1;0.61;3;1
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N1220;;1;0.39;3;1
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2120;;2;0.3;3;1
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2500;;4;2.67;;
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N9999;;21;13.54;;
URGENCES_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;NINF;;10;7.43;3;1
URGENCES_P;2021;890975527;CH AUXERRE;890000037;M1140;1;;1;;0
URGENCES_P;2021;890975527;CH AUXERRE;890000037;M3020;;1;0.1;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;M9999;17;7;17.95;3;1
URGENCES_P;2021;890975527;CH AUXERRE;890000037;N1220;1;;1;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;N2120;2;;2;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;N2500;10;4;13.22;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;N2620;11;;11;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;N9999;68;11;76.5;;
URGENCES_P;2021;890975527;CH AUXERRE;890000037;NINF;44;7;49.28;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;M9999;;8;2.18;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;N1220;3;;3;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;N2120;;1;0.8;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;N2500;;7;2.72;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;N2620;;3;0.71;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;N9999;3;29;14.3;;
URGENCES_P;2021;890975535;CH AVALLON;890000409;NINF;;17;6.05;;
URGENCES_P;2021;890975543;CH JOIGNY;890000417;M9999;9;2;10.1;;
URGENCES_P;2021;890975543;CH JOIGNY;890000417;N1220;3;;3;;
URGENCES_P;2021;890975543;CH JOIGNY;890000417;N2120;1;;0.7;;
URGENCES_P;2021;890975543;CH JOIGNY;890000417;N2620;7;1;7.5;;
URGENCES_P;2021;890975543;CH JOIGNY;890000417;NINF;18;3;20.49;;
URGENCES_P;2021;890975550;CH SENS;890970569;M1140;4;;0.46;;0
URGENCES_P;2021;890975550;CH SENS;890970569;M9999;16;17;9.96;;1
URGENCES_P;2021;890975550;CH SENS;890970569;N1220;3;1;4.06;;1
URGENCES_P;2021;890975550;CH SENS;890970569;N2120;;;;;1
URGENCES_P;2021;890975550;CH SENS;890970569;N2500;17;;17.69;;
URGENCES_P;2021;890975550;CH SENS;890970569;N2620;12;;13.4;;1
URGENCES_P;2021;890975550;CH SENS;890970569;N9999;73;9;84.34;;
URGENCES_P;2021;890975550;CH SENS;890970569;NINF;30;6;36.06;;0
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;M9999;2;2;3;3;1
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N1220;1;;1;3;1
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2120;;1;0.3;;1
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N2500;4;;4;;
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;N9999;10;1;10.3;;
URGENCES_P;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;NINF;5;;5;3;1
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;M9999;3;32;19.41;1;1
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;N1220;17;4;21.1;;
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2120;7;0;7.16;;
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2500;23;4;28.69;;
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;N9999;112;36;141.17;;
URGENCES_P;2021;900003039;HNFC SITE TREVENANS;900000365;NINF;62;21;78.41;;
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;M1140;0;6;1.6;;0
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;M9999;6;6;9.33;;0
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;N1220;1;0;1.18;;0
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;N2120;1;2;1.07;;0
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;N2500;9;10;11.92;;
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;N2620;5;1;6.01;;0
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;N9999;38;32;48.11;;
URGENCES_P;2021;910000272;CH D ARPAJON;910110014;NINF;22;19;27.93;;0
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1140;1;;0.3;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M9999;6;;4.66;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N1220;;3;1.92;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2120;1;;1;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2500;10;;4.87;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N9999;27;8;22.45;;
URGENCES_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NINF;14;5;12.42;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M1140;3;1;3.9;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M9999;10;11;14.43;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N1220;5;2;7;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2120;1;0;1;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2500;18;16;25.5;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N9999;68;46;81.37;;
URGENCES_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NINF;36;28;44.13;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;M9999;12;5;9.77;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;N1220;4;3;4.13;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;N2120;1;;1;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;N2500;10;;9.5;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;N9999;51;16;56.43;;
URGENCES_P;2021;910000306;CH D ORSAY;910110055;NINF;33;12;39.54;;
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M9999;9;2;8.7;3;1
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N1220;1;;1;2;1
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2120;1;;1;2;1
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2500;13;;10.82;;
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N9999;37;;35.64;;
URGENCES_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NINF;22;;22.46;2;1
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;M9999;5;8;8.71;;
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N1220;1;;1;;
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2120;1;;1;;
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N2500;13;;12.42;;
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;N9999;39;12;44.43;;
URGENCES_P;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;NINF;17;8;21.46;;
URGENCES_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1140;3;3;4.22;;
