BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;M1180;3;7;7.21
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;MAUT;1;;0.78
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N241P;20;1;20.25
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2430;2;1;3.35
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2450;1;1;0.98
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2460;13;5;15.38
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2470;0;0;0.25
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2500;56;15;60.71
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N2710;1;5;3.47
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N310H;5;2;5.58
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;N3120;2;1;2.32
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;NAUT;52;23;60.86
SSR_P;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;NCINF;34;11;38.27
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;M1010;1;1;1.8
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;M1070;1;;1.07
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;MAUT;;1;0.26
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N241P;;3;1.5
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N2450;1;2;2.16
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N2500;8;3;11.3
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N2710;1;;1.01
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N310H;1;1;1.13
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;N3120;;1;0.6
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;NAUT;13;14;19.29
SSR_P;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;NCINF;6;3;9.03
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;M1140;;1;0.2
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;M1180;;3;2.18
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;MAUT;;1;0.35
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N241P;1;;1.19
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2430;;1;0.46
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2450;;1;0.85
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2460;;4;2.08
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2470;;2;1.25
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2500;11;1;13.25
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N2710;1;;1
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N310H;8;;6.24
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;N3120;;;0.38
SSR_P;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;NCINF;8;2;10.98
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;M1010;;1;0.7
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;MAUT;;4;1.5
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2450;;3;1.2
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2460;;1;0.29
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2500;16;9;21.91
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2710;;3;1.09
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N310H;;5;1.13
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N3120;;4;1.65
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;NAUT;7;4;7.73
SSR_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;NCINF;15;15;26.72
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;M1010;2;4;4.18
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;MAUT;;5;1.27
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N241P;;1;0.5
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N2450;;1;0.12
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N2500;3;;3
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N2710;3;3;5.27
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N310H;1;1;1.8
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;N3120;;1;0.11
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;NAUT;21;7;26.49
SSR_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;NCINF;8;2;10.3
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1010;4;3;6.56
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1120;1;1;1.18
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1150;1;;1
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1180;2;;1.25
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1320;2;;2.56
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;MAUT;3;;2.8
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N241P;8;5;11.27
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2430;1;1;1.23
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2450;3;2;2.85
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2460;6;2;5.41
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2470;1;;0.98
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2500;85;43;118.67
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2710;;4;1.88
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N310H;2;2;1.97
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N3120;3;1;1
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;NAUT;38;15;47.26
SSR_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;NCINF;72;19;82.72
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;M1010;2;;1.5
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;M1320;1;;0.4
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;MAUT;1;;0.66
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N241P;1;;1
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2430;;1;0.12
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2450;;1;0.5
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2460;2;;1.1
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2470;1;;0.5
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2500;18;2;17.65
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N2710;1;3;0.94
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N310H;1;;0.3
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;N3120;2;;1.59
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;NAUT;6;;6
SSR_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;NCINF;11;2;10.51
SSR_P;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;M1010;;1;0.01
SSR_P;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;MAUT;;;0.06
SSR_P;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;N3120;;;0.48
SSR_P;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;NAUT;;;0.34
SSR_P;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;NCINF;;;0.13
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M1040;1;;1
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M1150;;1;0.4
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N241P;1;0;1
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2500;6;3;5.5
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N3120;0;1;0.06
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NAUT;1;2;2.12
SSR_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NCINF;5;9;9.25
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;M1010;1;2;2.04
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;M1320;1;;1.04
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;MAUT;;2;0.8
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N241P;;3;1.7
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N2450;;1;0.49
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N2460;1;;0.6
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N2500;12;6;16.72
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N2710;;1;0.33
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N310H;1;;1.07
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;N3120;;1;0.6
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;NAUT;15;16;24.22
SSR_P;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;NCINF;10;5;12.2
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;M1010;5;1;5.01
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;M1180;;1;0.2
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N241P;9;2;9.37
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N2430;1;0;1.04
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N2450;0;0;0.5
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N2460;2;0;2
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N2500;33;7;38.85
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N2710;1;0;1
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N310H;2;0;2
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;N3120;0;0;0.64
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;NAUT;4;1;5.03
SSR_P;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;NCINF;27;4;30.01
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;M1010;2;1;2.75
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;M1320;2;1;2.9
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;M3020;;2;0.8
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;MAUT;;1;0.77
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;N2460;;1;0.14
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;N2500;23;1;25.05
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;N2710;;;0.42
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;N3120;1;;0.82
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;NAUT;1;;1
SSR_P;2021;770000131;CH DE COULOMMIERS;770021145;NCINF;17;3;18.92
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M1320;3;0;2.15
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N241P;9;0;9.33
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2460;1;0;1
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2500;11;1;12.11
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2710;1;0;1.16
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NAUT;1;1;1.85
SSR_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NCINF;12;2;14.13
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M1010;;2;1.3
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M1180;;1;0.24
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M1320;1;;1.42
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2460;1;;1
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2500;24;5;27.51
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N2710;;1;1
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NAUT;3;1;2.95
SSR_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NCINF;19;1;20.12
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;M1320;2;2;4.08
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;MAUT;2;2;4.08
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;N2500;27;2;27.44
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;N2710;;1;0.45
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;NAUT;16;2;16.81
SSR_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;NCINF;12;1;12.36
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;M1010;1;0;1.04
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;M1320;1;0;0.09
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;N2450;1;0;1
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;N2500;6;10;12.5
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;NAUT;4;8;7.86
SSR_P;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;NCINF;1;3;4.35
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;M1010;;;0.05
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;M1320;1;;0.49
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N2430;;;0.15
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N2460;1;1;1.38
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N2500;26;19;40.49
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N2710;;;0.42
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;NAUT;6;;6
SSR_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;NCINF;21;3;23.32
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;M1010;;2;0.62
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;M1140;;1;0.2
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;M1180;1;1;2.46
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;MAUT;;4;0.68
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N241P;6;3;8.04
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N2430;;1;0.11
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N2460;;3;1.45
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N2470;1;;1
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N2500;12;2;14.41
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N2710;;1;0.38
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N310H;;11;1.32
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N3120;;1;0.9
SSR_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;NCINF;13;6;15.94
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;M1010;3;2;4.23
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;M1320;;1;0.4
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;MAUT;;2;0.9
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N241P;;;0.4
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N2450;;;0.38
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N2470;;;0.35
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N2500;25;14;34.8
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N2710;;;0.81
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;N3120;;;1
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;NAUT;36;3;31.61
SSR_P;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;NCINF;12;6;17.41
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;M1010;3;;3
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;M1120;1;;1
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;M1180;2;;2
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N241P;11;;10.24
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N2430;3;;3
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N2460;5;;5.2
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N2500;19;;22.68
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N2710;2;;4.03
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N310H;2;;2.37
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;N3120;1;;1
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;NAUT;12;;16.5
SSR_P;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;NCINF;17;;19.71
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;M1070;1;1;1.5
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;M1150;1;;1
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;M1180;10;;10
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;M1320;2;;2
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;MAUT;;1;0.81
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N241P;7;1;7.5
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2430;2;1;2.5
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2450;2;6;7.01
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2470;1;;1
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2500;79;4;74.8
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N2710;2;;2
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;N3120;3;;2.83
SSR_P;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;NCINF;94;5;91.5
SSR_P;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;M1010;;;0.05
SSR_P;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;M1180;1;;0.66
SSR_P;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;N241P;1;1;0.3
SSR_P;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;N2500;;;0.18
SSR_P;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;NCINF;5;;3.57
SSR_P;2021;770023034;ANNEXE ORGEMONT LRS DAF;750814030;M1180;1;1;0.37
SSR_P;2021;770023034;ANNEXE ORGEMONT LRS DAF;750814030;N241P;1;;0.2
SSR_P;2021;770023034;ANNEXE ORGEMONT LRS DAF;750814030;N2500;7;;6.63
SSR_P;2021;770023034;ANNEXE ORGEMONT LRS DAF;750814030;NCINF;7;;2.81
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;M3020;2;;0.77
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;N2500;3;1;4.2
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;N2710;;2;1
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;N310H;1;;1.3
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;N3120;;1;0.8
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;NAUT;1;;1
SSR_P;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;NCINF;7;2;8.71
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;M1180;3;;3
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;M1320;3;2;4.6
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N241P;4;1;4.1
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N2430;2;;2
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N2450;;2;1.3
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N2460;3;;3
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N2500;41;;41
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N310H;2;;2
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;N3120;2;1;2.4
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;NAUT;2;;2
SSR_P;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;NCINF;37;;37
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;M1010;1;;1
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;M1140;1;;1
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;M1180;2;;2.84
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N241P;11;;9.69
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2430;1;1;1.77
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2450;2;;2
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2460;4;1;4.53
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2470;;1;1.21
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2500;24;3;27.51
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N2710;2;1;3.74
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N310H;11;2;13.02
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;N3120;2;1;2
SSR_P;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;NCINF;23;6;29.15
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;M1040;1;;1
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N241P;2;;1.5
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2450;;1;0.25
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N2710;;1;0.5
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N310H;1;;1
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N3120;;1;0.2
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;NAUT;;1;0.11
SSR_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;NCINF;2;;1.5
