BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;M100H;22;50;28.25;1;1
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;M1030;14;3;13;1;1
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;M200H;33;55;35;1;1
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;N2200;17;0;16.74;0;1
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;N2320;4;0;2.95;0;1
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;N4160;2;0;2;0;0
BLOCS_P;2021;750300154;CLINIQUE TURIN;750065971;NAUT;21;0;15.13;0;0
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;M100H;99;;30;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;M1030;13;;13;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;M200H;67;;26;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;N2200;23;;22;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;N2320;6;;6;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;N2510;1;;1;;0
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;N4130;3;;2;;1
BLOCS_P;2021;750300360;HOPITAL PRIVE DES PEUPLIERS;750026569;N4160;4;;4;;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;M100H;;;;1;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;M1030;4;2;3;1;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;M200H;0;22;;1;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;N2200;4;;4.74;0;0
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;N2320;1;;1.03;0;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;N2510;1;;1;0;0
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;N4160;1;;1;0;1
BLOCS_P;2021;750300410;CLINIQUE JEANNE D ARC;750000770;NAUT;5;;5.38;0;0
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;M1030;6;1;6.8;0;1
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;M200H;9;15;16;0;1
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;N2200;13;;11;0;1
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;N2310;2;2;3;0;0
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;N2320;4;;4;0;1
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;N2510;1;;1;0;0
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;N4160;1;;1;0;0
BLOCS_P;2021;750300493;CLINIQUE ARAGO;750000796;NAUT;6;;6;0;0
BLOCS_P;2021;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;M1030;3;4;6;;
BLOCS_P;2021;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;M200H;;68;18;;
BLOCS_P;2021;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;N2310;2;3;4;;
BLOCS_P;2021;750300550;CLINIQUE SAINTE GENEVIEVE;750000812;N2320;1;;1;;
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;M100H;3;0;3;0;0
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;M1030;5;0;5;0;1
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;M200H;85;0;85;0;0
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;N2200;8;;8;0;1
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;N2310;5;5;5;0;0
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;N2320;0;2;1;0;1
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;N2510;2;;1.5;0;0
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;N4160;1;;1;0;0
BLOCS_P;2021;750300592;CLINIQUE BLOMET;750000820;NAUT;4;;4;0;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;M1030;;6;6;1;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;M200H;;19;19;1;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;N2200;8;10;10.4;1;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;N2510;3;;3;0;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;N4160;;1;1;0;0
BLOCS_P;2021;750300667;MATERNITE SAINTE FELICITE;750000838;NAUT;4;;4;1;0
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;M100H;1;5;3;;
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;M1030;3;5;5.35;0;1
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;M200H;;24;6.88;0;1
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;N2200;11;1;10.99;0;1
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;N2320;7;1;7.23;0;1
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;N2510;3;1;3.65;0;0
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;N4160;1;;1;0;1
BLOCS_P;2021;750300741;CLINIQUE CHIRURGICALE VICTOR HUGO;750000861;NAUT;8;2;8.72;0;0
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;M100H;;30;16;0;0
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;M1030;;11;10;1;0
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;M200H;;64;45;0;1
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;N2200;23;31;17.84;0;
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;N2320;;;0.5;0;1
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;N4160;2;;2;0;1
BLOCS_P;2021;750300766;CLINIQUE BIZET;750056145;NAUT;17;1;18.54;0;1
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;M100H;;15;;;
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;M1030;9;6;;0;1
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;M200H;14;49;;0;1
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;N2200;20;9;20.53;0;
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;N2320;2;0;2.29;0;1
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;N4160;1;2;2.7;0;1
BLOCS_P;2021;750300774;CLINIQUE JOUVENET;750000895;NAUT;2;0;1.95;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;M100H;11;33;6;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;M1030;7;2;9;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;M200H;7;75;5;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;N2200;7;2;8.84;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;N2320;2;0;1.95;0;1
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;N2510;1;0;1;0;0
BLOCS_P;2021;750300840;CLINIQUE DE LA MUETTE;750000903;NAUT;5;0;4.95;0;0
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;M100H;0;1;0.5;0;0
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;M1030;2;4;4.5;0;1
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;M200H;0;36;20;0;1
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;N2200;1;4;3;;1
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;N2320;2;1;2.5;;1
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;N4160;1;0;1;;1
BLOCS_P;2021;750300857;CLINIQUE REMUSAT;750062218;NAUT;7;0;7;;0
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;M100H;1;29;16;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;M1030;7;2;8;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;M200H;;51;26;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;N2200;17;2;16.39;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;N2320;;;;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;N2510;3;;2.22;0;0
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;N4130;3;;1.69;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;N4160;1;;1;0;1
BLOCS_P;2021;750300881;CLINIQUE CHIRURGICALE DU TROCADERO;750000937;NAUT;12;;9.62;0;0
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;M100H;53;;53;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;M1030;5;;5;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;M200H;57;;57;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N2200;12;;12;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N2310;4;;4;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N2320;4;;4;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N2510;3;;3;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N4130;0;;;0;1
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;N4160;1;;1;0;0
BLOCS_P;2021;750300915;CLINIQUE INTERNATIONALE PARC MONCEAU;750065963;NAUT;8;;8;0;0
BLOCS_P;2021;750300931;CLINIQUE STE THERESE;750000978;M100H;;2;0.2;0;0
BLOCS_P;2021;750300931;CLINIQUE STE THERESE;750000978;M1030;;4;2;1;1
BLOCS_P;2021;750300931;CLINIQUE STE THERESE;750000978;M200H;3;31;11.4;1;1
BLOCS_P;2021;750300931;CLINIQUE STE THERESE;750000978;N2200;2;1;2.5;0;0
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;M100H;5;37;3.4;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;M1030;5;1;;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;M200H;4;46;;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;N2200;6;1;7.21;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;N2310;2;2;0;0;0
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;N2320;3;2;4.2;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;N4130;9;2;11.31;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;N4160;1;;1;0;1
BLOCS_P;2021;750301137;CLINIQUE CHIRURG ALLERAY LABROUSTE;750001034;NAUT;7;1;8.77;0;0
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;M100H;3;32;19;;
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;M1030;6;2;6.5;;
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;M200H;1;74;38;;
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;N2200;6;;11.36;0;1
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;N2310;1;2;2.56;0;1
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;N2320;2;;2;0;1
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;N2510;1;;1;0;0
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;N4160;1;;1;0;0
BLOCS_P;2021;750301145;CLINIQUE DU MONT LOUIS;750001042;NAUT;9;;11.54;0;0
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;M1030;8;;8;0;1
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;M200H;26;;26;0;1
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;N2200;13;;13;0;1
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;N2310;2;;2;0;0
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;N2320;1;;1;0;1
BLOCS_P;2021;750301160;CLINIQUE MAUSSINS NOLLET;750001067;N4160;1;;1;0;0
BLOCS_P;2021;750790164;CLINIQUE ROOSEVELT;750008310;M1030;2;;2;0;0
BLOCS_P;2021;750790164;CLINIQUE ROOSEVELT;750008310;M200H;1;;1;0;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;M100H;12;9;15.1;0;1
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;M1030;37;2;38.4;1;1
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;M200H;47;43;33.4;1;1
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;N2200;42;1;42.86;;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;N2310;46;21;64.1;0;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;N2320;29;4;32.48;0;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;N2510;38;1;38.86;0;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;N4160;9;;9;0;0
BLOCS_P;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;NAUT;13;;13;0;0
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;M100H;;9;2.05;;
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;M1030;21;1;21.97;;
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;M200H;41;51;49.21;1;
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;N2200;39;8;46;1;1
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;N2310;22;5;24;1;
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;N2320;17;1;18;1;1
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;N2510;29;1;32.58;1;0
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;N4160;7;;7;0;0
BLOCS_P;2021;750803454;HU ROBERT DEBRE APHP;750712184;NAUT;70;16;88.94;;
BLOCS_P;2021;760000018;CH DIEPPE;760780023;M1030;11;2;4.83;;
BLOCS_P;2021;760000018;CH DIEPPE;760780023;M200H;17;9;3.9;;
BLOCS_P;2021;760000018;CH DIEPPE;760780023;N2200;8;7;13.43;0;0
BLOCS_P;2021;760000018;CH DIEPPE;760780023;N2310;13;4;16.62;1;1
BLOCS_P;2021;760000018;CH DIEPPE;760780023;N2320;6;3;8.04;1;1
BLOCS_P;2021;760000018;CH DIEPPE;760780023;N2510;7;3;8.82;0;1
BLOCS_P;2021;760000018;CH DIEPPE;760780023;N4160;1;1;1;;
BLOCS_P;2021;760000018;CH DIEPPE;760780023;NAUT;;2;0.58;;
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;M1030;66;13;71.78;1;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;M200H;101;44;84.72;1;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2200;94;29;108.28;;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2310;65;23;76.97;;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2320;41;6;44.56;;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;N2510;90;23;103.32;;1
BLOCS_P;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;NAUT;13;3;13.99;;1
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;M100H;;1;0.8;0;0
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;M1030;3;3;4.11;0;1
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;M200H;11;2;10.46;0;1
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N2200;3;2;4.51;0;0
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N2310;4;3;6.56;0;
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N2320;5;3;6.7;0;1
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N2510;4;;3.68;0;0
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N4130;;1;0.1;0;0
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;N4160;1;1;1.3;0;0
BLOCS_P;2021;760000166;CRLCC HENRI BECQUEREL ROUEN;760780247;NAUT;2;;2.05;0;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;M1030;2;2;3.05;1;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;M200H;3;5;2.9;1;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;N2200;9;4;12.19;0;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;N2310;2;4;5.84;0;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;N2320;1;3;4.97;0;1
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;N2510;1;1;1.75;0;0
BLOCS_P;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;NAUT;3;2;2.92;0;0
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M100H;;;;0;1
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M1030;;10;5.79;1;0
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M200H;;6;0.92;0;1
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2200;6;1;5.1;0;1
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2310;5;;5.8;1;0
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N2320;2;;2.01;0;1
BLOCS_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;NAUT;1;;1;0;0
BLOCS_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M100H;1;2;1.6;0;0
BLOCS_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M1030;2;1;2.35;0;1
BLOCS_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M200H;;2;1.05;0;1
BLOCS_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N2310;5;;5;1;0
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M100H;6;1;0.7;0;1
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M1030;;13;7.6;1;0
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M200H;27;1;10.9;0;1
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2200;4;5;6.14;;
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2310;17;4;16.51;;
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2320;20;1;17.41;;
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N2510;8;1;7.8;;
BLOCS_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;NAUT;8;;7.64;;
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M100H;62;;60;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M1030;14;;12;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;M200H;50;;48;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2200;33;20;44.77;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2310;;;;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2320;1;1;2.05;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N2510;1;1;1.13;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N4130;;;;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;N4160;2;;2;0;1
BLOCS_P;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;NAUT;11;;9.84;0;1
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;M100H;38;0;38;0;1
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;M1030;14;0;14;1;0
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;M200H;74;0;74;1;1
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;N2200;16;11;22;;1
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;N2310;7;3;8.25;;0
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;N2320;2;4;3.07;;1
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;N2510;6;1;6.8;;0
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;N4160;1;1;1.5;;0
BLOCS_P;2021;760025312;CLINIQUE MATHILDE ROUEN;760000315;NAUT;17;0;17;;0
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;M1030;4;;4;0;1
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;N2200;8;;8;0;1
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;N2320;1;;1;0;1
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;N2510;;1;0.4;0;0
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;N4160;1;;1;0;1
BLOCS_P;2021;760027292;CLINIQUE MEGIVAL;760027300;NAUT;11;;11;0;0
BLOCS_P;2021;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;M1030;;13;2;0;
BLOCS_P;2021;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;M200H;4;13;11;0;
BLOCS_P;2021;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;N2200;4;1;4.8;0;1
BLOCS_P;2021;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;N2310;1;;1;0;0
BLOCS_P;2021;760780205;CLINIQUE ST ANTOINE BOIS GUILLAUME;760000125;N4160;1;;1;0;0
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;M100H;9;;9;;
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;M1030;9;;9;;
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;M200H;24;;24;;
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;N2320;30;12;36.18;;1
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;N2510;1;;1.05;;
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;N4160;1;;1;;1
BLOCS_P;2021;760780510;CLINIQUE DU CEDRE;760000257;NAUT;21;;22.03;;0
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;M100H;6;;6;0;1
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;M1030;10;;9;0;1
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;M200H;29;5;30;0;1
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;N2200;19;6;22;0;1
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;N2310;5;;5;0;0
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;N2320;6;;6;0;1
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;N2510;4;;4;0;0
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;N4160;1;;1;0;0
BLOCS_P;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;NAUT;16;2;17;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;M100H;0;4;1.2;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;M1030;0;2;1.2;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;M200H;0;20;12;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N2200;5;2;7.22;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N2310;0;7;2;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N2320;2;0;2;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N2510;1;0;1;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N4160;1;0;1;0;0
BLOCS_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;NAUT;0;2;1.66;0;0
BLOCS_P;2021;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;M100H;2;1;2.5;0;1
BLOCS_P;2021;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;M1030;2;;2;0;1
