BOR;AN;FI;RS;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2021;720017839;CENTRE DIALYSE ECHO LE MANS PSS;440002590;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;720017839;CENTRE DIALYSE ECHO LE MANS PSS;440002590;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2021;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;720019918;CENTRE SSR BOCQUET;610787764;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;720019918;CENTRE SSR BOCQUET;610787764;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730000031;CHMS CHAMBERY NH;730000015;DECLA;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1
FILTRE;2021;730000031;CHMS CHAMBERY NH;730000015;INIT;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2021;730000049;CH DE MOUTIERS;730002839;DECLA;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;730000049;CH DE MOUTIERS;730002839;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;DECLA;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0
FILTRE;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;INIT;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730000098;CHMS AIX GRAND PORT;730000015;DECLA;1;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;730000098;CHMS AIX GRAND PORT;730000015;INIT;1;0;0;0;1;1;0;1;0;0;1;0;0;1;0;1;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730000247;CH DE BOURG ST MAURICE;730780525;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0
FILTRE;2021;730000247;CH DE BOURG ST MAURICE;730780525;INIT;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730000262;CH D'ALBERTVILLE;730002839;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;730000262;CH D'ALBERTVILLE;730002839;INIT;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;730000270;CH MICHEL DUBETTIER;730780558;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;730000270;CH MICHEL DUBETTIER;730780558;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730000304;CHS DE LA SAVOIE;730780582;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;;;;;;;;
FILTRE;2021;730000304;CHS DE LA SAVOIE;730780582;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730000924;AURAL UNITE DIALYSE CHAMBERY;690796552;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;730000924;AURAL UNITE DIALYSE CHAMBERY;690796552;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;DECLA;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;INIT;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;730005709;AGDUC CENTRE DE DIALYSE CHAMBERY;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730005709;AGDUC CENTRE DE DIALYSE CHAMBERY;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;;;;;;;;
FILTRE;2021;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730010477;ANTENNE SMUR MODANE;730780103;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730010477;ANTENNE SMUR MODANE;730780103;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730012176;ANTENNE SMUR COURCHEVEL;730002839;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730012176;ANTENNE SMUR COURCHEVEL;730002839;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730012440;ANTENNE SMUR MOUTIERS;730002839;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730012440;ANTENNE SMUR MOUTIERS;730002839;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730012499;GCS CLINIQUE HERBERT;730012481;DECLA;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
FILTRE;2021;730012499;GCS CLINIQUE HERBERT;730012481;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730780475;SSR ARC EN CIEL - TRESSERVE;690029723;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;730780475;SSR ARC EN CIEL - TRESSERVE;690029723;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730780681;CRF SAINT ALBAN;750721334;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;730780681;CRF SAINT ALBAN;750721334;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730780988;CRFS LE ZANDER;730002698;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;730780988;CRFS LE ZANDER;730002698;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730783552;CHMS CHAMBERY HOTEL DIEU;730000015;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730783644;CHMS AIX REINE HORTENSE;730000015;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;730783644;CHMS AIX REINE HORTENSE;730000015;INIT;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;730783974;MECS CHALET DE L'ORNON;750826307;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;730783974;MECS CHALET DE L'ORNON;750826307;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730785011;AURAL UNITE DIALYSE SAINT ALBAN LEYSSE;690796552;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730785011;AURAL UNITE DIALYSE SAINT ALBAN LEYSSE;690796552;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730785276;USLD CLAUDE LEGER;730002839;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730785276;USLD CLAUDE LEGER;730002839;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730785466;AGDUC CENTRE DE DIALYSE SAINT-MICHEL;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730785466;AGDUC CENTRE DE DIALYSE SAINT-MICHEL;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730786233;AURAL UNITE AUTODIALYSE ALBERTVILLE;690796552;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;730786233;AURAL UNITE AUTODIALYSE ALBERTVILLE;690796552;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730786464;AGDUC CENTRE DIALYSE LA-MOTTE-SERVOLEX;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730786464;AGDUC CENTRE DIALYSE LA-MOTTE-SERVOLEX;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;730790235;AGDUC CENTRE DIALYSE BOURG-ST-MAURICE;380793802;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;730790235;AGDUC CENTRE DIALYSE BOURG-ST-MAURICE;380793802;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;740000062;CTRE MEDICAL MARTEL DE JANVILLE;740780168;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;DECLA;1;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1
FILTRE;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;INIT;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;;;;;;;;;;;1;1;1;1;1;0;0;1
FILTRE;2021;740000278;CH ANDREVETAN;740781182;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740000278;CH ANDREVETAN;740781182;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740000286;CH DUFRESNE SOMMEILLER;740781190;DECLA;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;740000286;CH DUFRESNE SOMMEILLER;740781190;INIT;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;740000294;HOPITAL GABRIEL DEPLANTE;740781208;DECLA;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2021;740000294;HOPITAL GABRIEL DEPLANTE;740781208;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;DECLA;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0
FILTRE;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;INIT;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;740000328;HOPITAUX DU LEMAN;740790381;DECLA;1;1;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2021;740000328;HOPITAUX DU LEMAN;740790381;INIT;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2021;740000401;MAIS DÉPT ET CTRE LONG SÉJOUR REIGNIER;740781893;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740000401;MAIS DÉPT ET CTRE LONG SÉJOUR REIGNIER;740781893;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740000583;EPSM 74 INTRA & ADMIN;740785035;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740000583;EPSM 74 INTRA & ADMIN;740785035;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740001847;USLD LES PRAZ DE L'ARVE;740780168;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740001847;USLD LES PRAZ DE L'ARVE;740780168;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740001912;CENTRE DE RADIOTHÉRAPIE;740012653;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740001912;CENTRE DE RADIOTHÉRAPIE;740012653;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740004148;CRF DU MONT VEYRIER;310021373;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740004148;CRF DU MONT VEYRIER;310021373;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740010475;HAD HAUTE-SAVOIE SUD;440052041;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740010475;HAD HAUTE-SAVOIE SUD;440052041;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740010889;AURAL UNITE DIALYSE THONON;690796552;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740010889;AURAL UNITE DIALYSE THONON;690796552;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740011481;ESIS SEYNOD;740781133;DECLA;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;740011481;ESIS SEYNOD;740781133;INIT;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740011515;CENTRE DE DIALYSE SFDTM CH ALPES LEMAN;920035979;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740011515;CENTRE DE DIALYSE SFDTM CH ALPES LEMAN;920035979;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740012646;AURAL UNITE DIALYSE CH ALPES LEMAN;690796552;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740012646;AURAL UNITE DIALYSE CH ALPES LEMAN;690796552;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;
FILTRE;2021;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1
FILTRE;2021;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;INIT;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740014519;CLINIQUE PIERRE DE SOLEIL;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740014691;CENTRE CANCÉROLOGIE LES PRAZ DE L'ARVE;740780168;DECLA;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0
FILTRE;2021;740014691;CENTRE CANCÉROLOGIE LES PRAZ DE L'ARVE;740780168;INIT;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2021;740015581;ANTENNE SMUR MEYTHET;740781133;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740015581;ANTENNE SMUR MEYTHET;740781133;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740016639;RADIOTHERAPIE CLINIQUE GENERALE ANNECY;740000120;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2021;740016639;RADIOTHERAPIE CLINIQUE GENERALE ANNECY;740000120;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740016696;SSR LA MARTERAYE SITE SEYNOD;690793195;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;740016696;SSR LA MARTERAYE SITE SEYNOD;690793195;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740780135;CENTRE MEDICAL SANCELLEMOZ;920030939;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740780135;CENTRE MEDICAL SANCELLEMOZ;920030939;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;;;;;;;;
FILTRE;2021;740780143;ETAB. DE SS D'EVIAN MGEN CAMILLE BLANC;750005068;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740780176;CLINIQUE KORIAN LES DEUX LYS;310021373;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740780176;CLINIQUE KORIAN LES DEUX LYS;310021373;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740780416;CLINIQUE D'ARGONAY;740000112;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0
FILTRE;2021;740780416;CLINIQUE D'ARGONAY;740000112;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;740780424;CLINIQUE GENERALE D'ANNECY;740000120;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2021;740780424;CLINIQUE GENERALE D'ANNECY;740000120;INIT;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2021;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740780986;CLINIQUE DU CHATEAU DE BON ATTRAIT;920033180;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740781026;CLINIQUE NOUVELLE DES VALLEES;740000211;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740781026;CLINIQUE NOUVELLE DES VALLEES;740000211;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740781034;CLINIQUE REGINA;920030905;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;;;;;
FILTRE;2021;740781034;CLINIQUE REGINA;920030905;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
FILTRE;2021;740781141;CH ALPES LEMAN;740790258;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0
FILTRE;2021;740781141;CH ALPES LEMAN;740790258;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;;;;;;;;;;;0;1;1;0;0;0;0;0
