BOR;AN;FI;RS;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2021;680004546;HOPITAL EMILE MULLER;680020336;GEN;798;1890;1;IAO;82934;8165;27864;16764;4017;4228;;;;;;;;;;16764;21;7665;5450;764;5731;;
URGENCES2;2021;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;GEN;168;350;1;IAO;17164;1449;3037;770;;;;;;;;;;;;770;4;804;491;147;379;1;0
URGENCES2;2021;690000013;CH MONTGELAS;690780036;GEN;304;336;1;IAO;15775;1300;1730;2314;753;26;;;;;;;;;;2314;3;1095;1603;712;946;1;1
URGENCES2;2021;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;GEN;946;1703;1;IAOMAO;65327;6059;28584;14747;3897;3618;;;;;;;;;;14747;15;4635;5646;1370;4652;1;1
URGENCES2;2021;690000625;CH DE TARARE;690782271;GEN;322;420;1;IAO;18274;1176;2381;1903;;;247;;;;;;1091;;;3241;8;2920;2188;679;1537;1;1
URGENCES2;2021;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;PED;476;1680;1;IAO;77401;;;;;;;;;;;;;;;7108;18;6507;4197;1008;4594;;
URGENCES2;2021;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;GEN;264;504;1;IAO;28267;1979;3957;1597;307;10;0;0;0;0;0;0;149;;;1746;4;1460;1882;1409;508;1;1
URGENCES2;2021;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;GEN;509;1297;1;IAO;64197;6428;2147;11069;2231;;250;250;;;;;2280;740;;13599;11;4015;7550;4016;3672;1;1
URGENCES2;2021;690780093;HIA DESGENETTES;750821092;GEN;;;1;IAO;4995;129;39;;;;;;;;;;;;;;4;;80;8;73;0;1
URGENCES2;2021;690780390;POLYCLINIQUE LYON NORD;690000229;GEN;217;409;1;IAO;16726;2371;2616;;;;;;;;;;;;;;5;1825;550;107;518;1;1
URGENCES2;2021;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;GEN;420;588;1;IAO;29376;2285;3678;2165;;;0;;;0;;;572;;;2737;8;2920;2491;474;2243;1;1
URGENCES2;2021;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;GEN;252;825;1;IAO;22042;2800;1802;2073;562;20;;;;;;;203;127;1;2276;6;2190;1751;697;1167;1;1
URGENCES2;2021;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;GEN;252;480;1;IAO;36272;2187;6546;1063;375;17;;;;;;;;;;1063;6;2190;552;315;241;1;1
URGENCES2;2021;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;GEN;1069;1848;1;IAO;107777;8077;1412;13907;4294;99;;;;;;;2034;376;60;15941;20;7300;6767;1474;6632;1;1
URGENCES2;2021;690784137;HOPITAL LYON SUD - HCL;690781810;GEN;541;419;;;33544;5726;516;8949;3228;18;;;;;;;445;239;13;9394;8;2318;2782;610;3149;;
URGENCES2;2021;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;GEN;625;1176;1;IAO;36030;5678;1673;7339;2908;15;;;;;;;892;416;;8231;12;4380;4599;776;3830;1;1
URGENCES2;2021;690805361;CH ST JOSEPH ST LUC;690805353;GEN;504;1104;1;IAO;31978;4365;1192;5484;1551;96;;;;;;;1210;545;21;6694;14;4860;2842;99;4380;1;1
URGENCES2;2021;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;GEN;168;273;1;IAO;16623;941;2492;1223;32;18;;;;;;;39;;;1262;2;730;509;425;84;1;1
URGENCES2;2021;700000011;GH HAUTE SAONE SITE GRAY;700004591;GEN;168;168;1;IAO;8114;1616;1370;1857;851;20;;;;;;;;;;1857;2;730;986;310;727;1;0
URGENCES2;2021;700000029;GH HAUTE SAONE SITE VESOUL;700004591;GEN;396;567;1;IAO;35478;5353;6747;11705;3153;1687;;;;;;;;;;11705;10;3650;5003;1719;3473;1;1
URGENCES2;2021;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;GEN;218;300;;;25135;3775;5784;5152;2439;908;2;1;;;;;;;;5154;5;1830;2366;1119;1330;0;0
URGENCES2;2021;710010786;CH AUTUN SITE PARPAS;710781451;GEN;336;504;1;IAO;13387;2099;2877;3110;1108;267;0;0;0;0;0;0;684;190;38;3794;2;730;1580;677;995;0;0
URGENCES2;2021;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;GEN;396;496;1;IAO;59235;5697;13199;14430;3419;2391;;;;;;;;;;14430;8;2920;6767;3424;4250;1;0
URGENCES2;2021;710978289;CH LES CHANAUX MACON;710780263;GEN;720;994;1;IAO;47859;5208;13448;12643;3769;1290;493;19;0;13;1;4;146;14;31;13295;3;1095;1075;902;175;1;1
URGENCES2;2021;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;GEN;284;404;1;IAO;18888;2867;3180;4585;1763;32;12;9;0;0;0;0;402;89;96;4999;6;2190;2546;1144;1543;1;0
URGENCES2;2021;710978347;HOTEL DIEU DU CREUSOT;570010181;GEN;420;588;1;IAO;25359;2848;5575;7814;1901;559;;;;;;;1068;226;128;8882;2;730;2967;2966;1;1;0
URGENCES2;2021;720000033;CENTRE HOSPITALIER DU MANS;720000025;GEN;686;1915;1;IAOMAO;57249;10091;113;14138;5376;38;34;31;0;;;;1597;155;1;15769;22;8030;22691;12473;11247;1;1
URGENCES2;2021;720000033;CENTRE HOSPITALIER DU MANS;720000025;PED;341;903;1;IAOMAO;31446;;;;;;;;;;;;;;;5382;9;3285;3410;1471;2059;;
URGENCES2;2021;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;GEN;44;168;0;;4334;1294;1495;954;409;31;1;1;0;;;;210;47;27;1165;3;;411;141;296;0;0
URGENCES2;2021;720000470;CENTRE HOSPITALIER MAMERS;610780082;GEN;112;220;0;;6619;1144;1116;1086;503;33;84;60;0;0;0;0;14;4;0;1184;3;1095;453;45;501;1;1
URGENCES2;2021;720000520;CENTRE HOSPITALIER ST CALAIS;720000140;GEN;168;168;;;5596;992;858;296;145;4;12;10;0;;;;167;;;475;4;1460;743;364;457;;
URGENCES2;2021;720001437;CH PAUL CHAPRON;720006022;GEN;234;215;0;;11412;2022;1692;1499;837;1;1;0;0;;;;488;99;65;1988;4;1464;1106;69;1153;1;
URGENCES2;2021;720016179;POLE SANTE SARTHE ET LOIR;720016724;GEN;10;507;1;IAO;17025;2713;3338;2679;1207;265;6;6;0;0;0;0;516;68;45;3201;0;1460;2176;209;2620;1;1
URGENCES2;2021;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;GEN;343;756;1;IAO;40141;5270;2351;4882;;;;;;;;;;;;4882;7;2555;2778;671;2242;1;1
URGENCES2;2021;730000031;CHMS CHAMBERY NH;730000015;GEN;571;1294;1;IAO;71841;6129;18299;19771;4116;3274;22;15;0;74;13;0;;;;19867;10;3920;5166;624;4635;1;1
URGENCES2;2021;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;GEN;202;336;1;IAO;12355;1472;2242;2847;869;;;;;;;;392;;;3239;2;730;1052;445;681;1;1
URGENCES2;2021;730000098;CHMS AIX GRAND PORT;730000015;GEN;227;595;;;18577;2429;2786;3331;1379;14;1;1;0;4;0;0;;;;3336;6;2190;1019;173;846;1;0
URGENCES2;2021;730000247;CH DE BOURG ST MAURICE;730780525;GEN;177;256;1;IAO;12537;824;2552;1620;336;132;;;;;;;375;24;71;1995;6;2190;1190;469;755;1;1
URGENCES2;2021;730000262;CH D'ALBERTVILLE;730002839;GEN;452;658;1;IAO;28366;2785;6315;4526;1121;968;2;2;0;0;0;0;808;84;95;5336;12;4180;986;158;1156;0;0
URGENCES2;2021;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;GEN;211;420;1;IAO;25076;1276;4657;2097;296;90;;;;;;;;;;2097;6;2190;970;689;283;1;0
URGENCES2;2021;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;GEN;;;1;IAOMAO;77565;7430;20679;17708;3799;2750;219;2;13;0;0;0;540;272;12;18467;11;3675;5242;2034;3409;1;1
URGENCES2;2021;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;GEN;;;1;IAO;25629;2246;5030;3545;1114;68;1;0;0;0;0;0;216;24;40;3762;8;2851;2124;313;1987;1;1
URGENCES2;2021;740000328;HOPITAUX DU LEMAN;740790381;GEN;429;1050;1;IAO;37696;3709;7913;7474;1958;1319;0;0;0;0;0;0;589;69;44;8063;10;3650;3101;595;3140;1;1
URGENCES2;2021;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;GEN;252;504;1;IAO;45920;1032;7654;;;;;;;;;;;;;;6;2190;372;68;356;1;1
URGENCES2;2021;740780424;CLINIQUE GENERALE D'ANNECY;740000120;GEN;168;252;1;IAO;16975;776;3441;1351;103;101;;;;;;;27;;;1378;4;;55;12;46;1;1
URGENCES2;2021;740781141;CH ALPES LEMAN;740790258;GEN;420;1489;1;IAO;54703;4096;14639;12136;;;;;;;;;;;;12136;10;3650;3426;1970;1470;1;1
URGENCES2;2021;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;GEN;335;716;0;;35828;3674;7430;8203;2131;1298;;;;;;;543;57;29;8746;12;3830;2209;396;2281;1;1
URGENCES2;2021;750000523;GH PARIS SITE SAINT JOSEPH;750150120;GEN;650;1157;1;IAO;55538;8055;1071;17082;5595;69;;;;;;;212;55;5;17294;8;2920;8020;3995;4052;1;1
URGENCES2;2021;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;GEN;226;356;1;IAO;41094;3058;5598;3742;446;433;;;;;;;;;;3742;2;730;877;860;17;1;1
URGENCES2;2021;750100018;HU PARIS CENTRE SITE HOTEL DIEU APHP;750712184;GEN;184;254;1;IAO;9656;137;299;104;1;6;;;;;;;548;4;9;652;4;1460;265;61;266;1;1
URGENCES2;2021;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;GEN;672;2052;;;92906;5774;4340;10509;2431;79;0;0;0;0;0;0;1315;28;57;11824;24;8760;8284;1293;8639;1;1
URGENCES2;2021;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;GEN;500;726;1;IAO;34682;1835;552;4785;741;34;0;0;0;0;0;0;324;21;11;5109;7;2555;4433;1930;3230;1;1
URGENCES2;2021;750100091;HU EST PARISIEN SITE ST ANTOINE APHP;750712184;GEN;805;1750;1;IAO;57453;6095;1074;11433;3248;9;268;54;;;;;796;10;2;12497;14;5110;11108;3592;8532;1;1
URGENCES2;2021;750100109;HU EST PARISIEN SITE TROUSSEAU APHP;750712184;PED;580;995;1;IAO;51641;;;;;;;;;;;;;;;7229;6;2190;5857;2754;3241;;
URGENCES2;2021;750100125;HU PITIE SALPETRIERE APHP;750712184;GEN;652;1530;1;IAO;58530;7580;1742;2962;683;1;282;47;;;;;451;31;;3695;24;8760;6691;652;8807;1;1
URGENCES2;2021;750100166;HU PARIS CENTRE SITE COCHIN APHP;750712184;GEN;1100;1486;1;IAO;50893;4789;1473;4504;1010;47;;;;;;;2507;1149;31;7011;21;7665;8471;2512;7201;1;1
URGENCES2;2021;750100208;HU NECKER ENFANTS MALADES APHP;750712184;PED;757;1411;1;IAO;66046;;;;;;;;;;;;;;;7625;12;4288;5012;2329;2853;;
URGENCES2;2021;750100232;HU PARIS NORD SITE BICHAT APHP;750712184;GEN;3360;12775;;;76982;5735;2033;13385;3197;111;2;0;0;0;0;0;794;37;22;14181;24;8760;12192;3542;13206;;
URGENCES2;2021;750100273;HU EST PARISIEN SITE TENON APHP;750712184;GEN;466;658;1;IAO;44047;6095;192;11433;3248;9;268;54;;;;;140;;;11841;14;5110;10040;3960;6473;1;1
URGENCES2;2021;750150237;HOPITAL DE LA CROIX SAINT SIMON;750006728;GEN;325;547;1;IAO;21855;2058;328;2224;668;13;;;;;;;290;63;3;2514;2;730;1788;1087;729;1;1
URGENCES2;2021;750803447;HU PARIS OUEST SITE G POMPIDOU APHP;750712184;GEN;724;1365;1;IAO;47457;5236;1014;7067;1713;49;0;0;0;0;0;0;1877;1008;14;8944;15;5077;6890;767;7581;1;1
URGENCES2;2021;750803454;HU ROBERT DEBRE APHP;750712184;PED;1037;1669;1;IAO;80404;;;;;;;;;;;;;;;8294;15;5475;5979;1733;4684;;
URGENCES2;2021;760000018;CH DIEPPE;760780023;GEN;541;647;1;IAO;42277;4977;9968;10005;2738;1101;734;52;56;;;;;;;10739;2;730;1689;157;1717;1;1
URGENCES2;2021;760000042;CH EU;760780056;GEN;168;168;1;IAO;18602;1338;4837;285;;;;;;;;;1219;;;1504;2;730;276;87;230;0;
URGENCES2;2021;760000141;HOPITAL SAINT JULIEN CHU ROUEN;760780239;GEN;192;485;1;IAO;20497;2263;3581;4130;1427;78;;;;;;;;;;4130;5;1825;4136;2700;1542;0;1
URGENCES2;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;GEN;824;2386;1;MAO;81197;12054;2499;39633;9106;705;;;;;;;;;;39633;16;5840;40113;24690;15906;0;1
URGENCES2;2021;760000158;HOPITAL CHARLES NICOLLE CHU ROUEN;760780239;PED;303;760;1;IAO;35878;;;;;;;;;;;;;;;6271;4;1463;6266;4829;1440;;
URGENCES2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;GEN;168;455;1;IAO;24774;2823;6143;4694;;;;;;;;;;;;4694;4;1460;1324;300;1068;0;0
URGENCES2;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;GEN;238;581;1;IAO;18963;1063;4825;;;;;;;;;;;;;;4;1460;2709;1126;1804;1;1
URGENCES2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;GEN;787;1540;1;IAO;58344;4576;19034;8283;1786;1510;5;5;0;0;;;675;376;29;8963;12;4380;4791;2123;3489;1;1
URGENCES2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;GEN;366;602;1;IAO;36906;2467;4241;3850;875;46;;;;;;;216;25;24;4066;6;2190;977;781;208;1;1
URGENCES2;2021;760780510;CLINIQUE DU CEDRE;760000257;GEN;504;332;1;IAO;18693;1353;3793;;;;;;;;;;;;;;4;1460;300;110;204;1;1
URGENCES2;2021;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;GEN;228;467;1;IAO;27109;1482;2908;1346;265;35;;;;0;0;0;240;45;16;1586;4;1460;2276;1722;565;1;1
URGENCES2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;GEN;524;1272;1;IAO;33899;5839;775;11167;3321;79;;;;;;;254;37;7;11421;8;2920;3498;1789;1747;1;1
URGENCES2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;PED;284;728;1;IAO;33560;;;;;;;;;;;;;;;4960;2;730;1227;1090;137;;
URGENCES2;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;GEN;362;1395;1;IAO;35077;1294;8048;2233;274;58;0;0;0;0;0;0;80;5;4;2313;7;2555;743;73;687;1;1
URGENCES2;2021;770000131;CH DE COULOMMIERS;770021145;GEN;386;504;1;IAO;29710;2490;8181;4813;1405;197;238;;15;;;;;;;5051;2;730;1800;1041;827;;
URGENCES2;2021;770000131;CH DE COULOMMIERS;770021145;PED;168;168;1;IAO;6056;;;;;;;;;;;;;;;599;;;0;0;0;;
URGENCES2;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;GEN;238;420;1;IAO;25758;;;5204;;;;;;;;;;;;5204;6;2190;603;176;437;0;1
URGENCES2;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;PED;168;420;;;14376;;;;;;;;;;;;;;;1480;2;730;531;173;363;;
URGENCES2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;GEN;800;1250;1;IAOMAO;53268;5016;6216;12254;3318;529;636;5;53;;;;70;400;5;12960;18;6570;9267;2715;7682;1;1
URGENCES2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;PED;336;504;1;IAO;18050;;;;;;;;;;;;;;;2108;4;1460;599;416;192;;
URGENCES2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;GEN;238;420;1;IAO;23361;;;3212;;;;;;;;;;;;3212;4;1460;424;170;265;0;0
URGENCES2;2021;770000172;CH DE PROVINS LEON BINET;770110070;GEN;238;420;1;MAO;30132;3788;3693;10196;2874;245;137;1;14;;;;;;;10333;5;1825;4999;3411;1646;;
URGENCES2;2021;770000172;CH DE PROVINS LEON BINET;770110070;PED;168;84;1;IAO;7404;;;;;;;;;;;;;;;797;1;365;57;45;16;;
URGENCES2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;GEN;168;168;1;IAO;13540;;;1689;;;;;;;;;;;;1689;4;1460;536;76;502;;
URGENCES2;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;GEN;406;756;1;IAO;38956;3845;4424;6995;1865;88;126;3;1;;;;;;;7121;12;4392;3591;933;3747;;
URGENCES2;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;PED;164;188;1;IAO;18003;;;;;;;;;;;;;;;2260;2;730;804;301;514;;
URGENCES2;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;GEN;574;1260;1;IAO;67830;4651;14539;10166;2243;1196;717;24;27;;;;;;;10883;12;4392;3877;588;4613;;
URGENCES2;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;PED;0;0;;;0;;;;;;;;;;;;;;;0;0;0;1;0;1;;
URGENCES2;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;GEN;336;840;1;IAO;27294;1226;5104;1100;363;28;;;;;;;;;;1100;4;1460;398;383;15;0;1
URGENCES2;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;GEN;252;321;1;IAO;24138;873;5822;637;137;44;;;;;;;;;;637;3;;;;;1;1
URGENCES2;2021;770790707;CLINIQUE DE TOURNAN;770000719;GEN;168;420;1;IAO;17160;633;3955;288;253;35;;;;;;;;;;288;5;1825;1155;766;401;1;0
URGENCES2;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;GEN;236;;;;38567;3629;4218;6816;1877;63;;;;;;;;;;6816;8;2920;3389;352;4395;;
URGENCES2;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;PED;228;168;1;IAO;18720;;;;;;;;;;;;;;;3472;4;1324;2016;1129;968;;
URGENCES2;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;GEN;420;553;1;IAO;26860;1805;2106;2741;272;14;880;7;8;0;0;0;0;72;18;3621;7;2255;1832;231;2088;1;1
URGENCES2;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;GEN;644;1008;1;IAO;45939;6521;4564;11907;4215;94;19;10;0;1;0;0;489;104;25;12416;9;3195;4474;627;5187;0;0
URGENCES2;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;PED;258;504;1;IAO;23528;;;;;;;;;;;;;;;3135;6;1746;1564;520;1121;;
URGENCES2;2021;780000329;CH DE RAMBOUILLET;780110052;GEN;425;840;1;IAO;26616;4063;2957;4475;1524;66;0;0;0;0;0;0;111;7;6;4586;11;4015;3611;1832;2598;1;1
URGENCES2;2021;780000329;CH DE RAMBOUILLET;780110052;PED;168;504;1;IAO;9203;;;;;;;;;;;;;;;865;2;730;32;25;7;;
URGENCES2;2021;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;GEN;168;245;1;IAO;17309;1148;3742;169;135;0;0;0;0;0;0;0;;;0;169;2;730;216;60;171;0;0
URGENCES2;2021;780300323;HOPITAL PRIVE FRANCISCAINES;780003679;GEN;168;17;1;IAO;19360;1585;;;;;;;;;;;;;;;4;1460;427;151;313;;
URGENCES2;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;GEN;168;231;1;IAO;14958;2644;1520;648;281;3;;;;;;;;;;648;4;1460;464;80;395;1;0
URGENCES2;2021;780300414;CH PRIVE DE L EUROPE;780000675;GEN;168;336;1;IAO;16852;2376;2327;1929;960;11;0;0;0;0;0;0;0;0;0;1929;4;1460;997;384;689;1;1
URGENCES2;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;GEN;392;756;1;IAOMAO;50199;1928;8555;2210;268;165;0;0;0;0;0;0;308;43;82;2518;8;2920;1092;332;886;1;0
URGENCES2;2021;780300455;CH PRIVE DU MONTGARDE;780000717;GEN;168;470;1;IAO;20759;3917;6171;4405;;;;;;;;;;;;4405;4;1460;203;91;125;1;1
URGENCES2;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;GEN;1036;2148;1;IAO;57855;8196;6056;7734;2290;95;668;17;35;0;;;5084;2475;69;13486;13;4745;12133;3464;10871;1;1
URGENCES2;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;PED;308;520;1;IAO;25290;;;;;;;;;;;;;;;2130;4;1460;1588;771;1125;;
URGENCES2;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;GEN;496;1260;1;IAO;66907;6879;14376;12281;3286;1617;722;131;50;0;0;0;852;458;53;13855;12;4380;6333;2324;4563;1;1
URGENCES2;2021;790009948;POLYCLINIQUE D'INKERMANN;790001242;GEN;168;302;1;IAO;13711;1630;2103;2833;911;54;;;;;;;;;;2833;4;1460;781;485;299;;
URGENCES2;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;GEN;308;840;1;IAO;27903;4416;4787;;;;;;;;;;;;;;12;4380;4213;1339;3786;1;1
URGENCES2;2021;800000143;CH ABBEVILLE;800000028;GEN;168;672;1;IAOMAO;35083;4808;8578;10488;3197;1074;428;;;;;;379;;;11295;6;2190;1212;453;766;1;1
URGENCES2;2021;800000226;CH DOULLENS;800000069;GEN;132;288;1;IAO;12864;1859;2844;1634;676;12;0;0;0;0;0;0;588;0;0;2222;4;1460;607;209;416;1;0
URGENCES2;2021;800000390;CH CHIMR MONTDIDIER;800000085;GEN;168;336;0;;14778;2012;3131;1776;1090;0;5;4;0;0;0;0;0;0;0;1781;3;1095;1325;519;886;0;0
URGENCES2;2021;800000432;CH PÉRONNE;800000093;GEN;168;605;1;IAO;14301;1943;2355;2697;1006;22;155;87;0;39;23;0;528;111;55;3419;2;730;1438;623;848;0;1
URGENCES2;2021;800006124;CHU AMIENS SUD;800000044;GEN;851;1530;1;IAOMAO;72579;8105;2454;19946;4671;255;1;;;;;;;;;19947;18;6570;8100;3664;4591;1;1
URGENCES2;2021;800006124;CHU AMIENS SUD;800000044;PED;198;730;1;IAO;25712;;;;;;;;;;;;;;;4901;8;2920;2065;536;1565;;
URGENCES2;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;GEN;228;539;1;IAO;23110;2886;3161;1109;416;1;;;;;;;3767;1022;56;4876;7;2555;2656;2020;640;1;1
URGENCES2;2021;810000224;CL CLAUDE BERNARD;810000471;GEN;35;35;1;IAO;13811;1970;3212;889;421;890;;;;;;;;;;889;5;1825;858;429;437;1;1
URGENCES2;2021;810000505;CH ALBI;810000331;GEN;316;1551;1;IAO;32692;4721;8640;7251;2464;1030;0;;;0;;;603;340;56;7854;8;2928;1834;1068;778;1;0
URGENCES2;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;GEN;360;978;1;IAOMAO;36639;5202;8615;8290;2883;1128;24;17;0;0;0;0;804;100;55;9118;6;2190;3017;1276;1822;0;1
URGENCES2;2021;810000562;CH LAVAUR;810000455;GEN;168;168;;;18300;2070;3938;920;531;0;81;10;1;0;0;0;523;126;72;1524;4;1460;1383;449;1011;0;1
URGENCES2;2021;810101444;POLYCL DU SIDOBRE;810000992;GEN;182;276;1;IAO;16338;3241;1538;;;;;;;;;;;;;;5;1825;1105;795;317;0;0
URGENCES2;2021;820000032;CH MONTAUBAN;820000016;GEN;406;840;1;IAO;37060;4682;9301;9670;2712;1221;132;2;5;0;0;0;0;0;0;9802;13;4745;4895;1610;4075;1;1
URGENCES2;2021;820000057;CL DU PONT DE CHAUME;820000131;GEN;238;596;1;IAO;18983;2431;2465;4002;1236;62;;;;;;;128;32;28;4130;6;2190;1598;269;1672;1;1
URGENCES2;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;GEN;168;403;1;IAO;14496;2105;3014;1108;660;25;27;9;;3;;;902;175;137;2040;4;1460;1323;457;948;1;1
URGENCES2;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;GEN;444;504;1;IAO;36069;;;;;;;;;;;;;;;;10;;3346;1505;1864;;
URGENCES2;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;GEN;376;700;1;IAO;37403;3549;8735;8592;2150;937;368;5;1;0;0;0;541;16;59;9501;2;730;2595;901;2408;0;1
URGENCES2;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;GEN;523;504;1;IAO;35665;;;8499;;;;;;;;;;;;8499;5;;5502;3397;2129;1;1
URGENCES2;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;GEN;564;756;1;IAO;49010;6388;7445;10648;308;720;425;4;2;0;0;0;876;136;139;11949;4;1460;1343;722;629;1;1
URGENCES2;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;GEN;255;531;1;IAOMAO;24109;2417;3885;1972;702;25;0;0;0;0;0;0;1513;294;99;3485;8;2822;276;272;4;1;1
URGENCES2;2021;830000345;CHITS CH SAINTE MUSSE;830100616;GEN;891;1848;1;IAOMAO;79774;7654;26077;20782;4935;3719;793;14;70;;;;913;174;168;22488;15;5475;10192;5522;4832;1;1
URGENCES2;2021;830100574;HIA SAINTE ANNE;750821092;GEN;688;870;1;IAO;34492;1745;404;1978;;;25;;;1;;;1612;;;3616;11;4015;6034;1740;4497;1;1
URGENCES2;2021;830100608;CHITS CH GEORGE SAND;830100616;GEN;238;680;1;IAO;22210;3896;2455;4867;1996;94;223;7;1;;;;431;128;16;5521;3;1095;3262;1919;1387;1;1
URGENCES2;2021;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;GEN;168;224;1;IAO;13672;926;2528;1088;158;16;;;;;;;229;27;34;1317;3;1095;879;597;296;1;1
URGENCES2;2021;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;GEN;168;168;1;IAO;15751;1291;3492;2500;360;6;11;0;0;;;;50;18;32;2561;3;1095;1921;1236;706;1;1
URGENCES2;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;GEN;429;548;1;IAO;27864;3194;4729;4526;1562;78;;;;;;;1141;184;138;5667;6;2190;2770;2049;730;1;1
URGENCES2;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;GEN;168;336;1;IAO;20849;2767;3598;5917;1554;170;20;13;0;0;0;0;161;16;48;6098;5;1825;3427;1749;1712;1;0
URGENCES2;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;GEN;336;588;1;IAOMAO;29244;3344;4839;4185;1523;40;0;;;0;;;1374;322;156;5559;10;3650;2567;734;2052;1;1
URGENCES2;2021;840000491;CHI SITE DE PERTUIS;130041916;GEN;336;280;1;IAO;15250;2086;2563;3027;1097;86;1;0;0;0;0;0;31;12;2;3059;4;1460;2558;1361;1526;;
