BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2021;760780783;CLINIQUE TOUS VENTS LILLEBONNE;760000406;0.3;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760780791;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;760000414;0.8;0.5;5638;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.33;0;;;;0;;;;;0;;;;
PN;2021;760780825;CLINIQUE DE L'ABBAYE FECAMP;760000430;0.6;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;0.3;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;0.11;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760781070;CENTRE PIERRE JANET CH LE HAVRE;760780726;;;;0;;;;;0;1;760805770;690;2909;424;;;1021;1090;3;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;0.13;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;0.5;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;980;210;10;0.5;0;;;;
PN;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/01/2013;440;307;0;;;;;;;;;;;;0.3;;0.3;1.3;0.6;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/01/2013;356;96;0;;;;;;;;;;;;0.3;;0.3;1.9;0.8;1;10;80;3398;1;30;11;10712;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760783563;INSTITUT DE JOUR ALFRED BINET;760919373;1;0.2;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760800938;CENTRE DE JOUR WINNICOTT CH DIEPPE;760780023;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;14;24;4532;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;5.6;1.75;8250;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2.14;1;4.61;1198;355;1;147;96;5;0.7;1;1617;0;4.02;2.23
PN;2021;760806950;USLD DE L'EHPAD YVON LAMOUR FECAMP;760780734;0.02;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;1.2;0.3;64;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;16;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;1.2;0.3;8507;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2021;770000131;CH DE COULOMMIERS;770021145;1.9;0.1;615;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;0;;55;53;0;;2;1;;;;;;;1;1;2;1;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;1;0.2;;;1;640;;;3.57;0;;;;
PN;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;1.1;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;2;1;13967;1;2.5;824;1;0;1;1;;1100;5781;250;1381;1381;2050;1853;3;0;;;0;;;1;1;0;;157;73;0;90;1;1;;;;;;;;;0.6;0.6;;;;0;;;;0;;;;0;;;;1;27;5890;0;;1;2.26;400;61;1;320;154;14;0.4;0;;;;
PN;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;0.9;0.4;809;1;0.6;;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;;677;119;1;55;;;;;;1;1;;2;;0.4;0.4;;1;;1;10;51;1617;1;15;16;5656;0;;;;0;;;0;;1;1.13;111;;1;195;195;;0.5;0;;;;
PN;2021;770000172;CH DE PROVINS LEON BINET;770110070;1.5;0.1;1029;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;19/08/2013;325;183;0;20;1;1;;;;;;;;;0.6;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;236;96;5;0.2;0;;;;
PN;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;24;;0;;0;;;;1;;;;0.1;0;;;;
PN;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;0.33;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;4.55;1.03;1997;1;0.3;36;1;;1;1;;950;4184;0;1718;;1411;1504;2;0;;;1;;;1;1;1;01/06/2008;470;302;1;;2;1;1;;;1;;1;2;1;0.5;0.3;0.2;1.36;0.9;0;;;;0;;;;0;;;;1;21;1500;0;;1;2;843;;0;;;;;0;;;;
PN;2021;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;0.2;0.67;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770006138;CLINIQUE PSYCHIATRIQUE PAYS DE SEINE;770020113;0.1;0.1;152;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;0.26;0.26;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;0.01;0.01;2;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;;0.3;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;13;8;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770016475;HAD CENTRE 77 COULOMMIERS;770014207;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;0.1;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;3.4;1.03;2103;1;0.4;190;;;;0;;;;;;;;;;0;;;0;;;1;1;1;;547;278;0;;2;1;;;;1;1;;1;1;0.46;0.2;;0.5;0.5;0;;;;0;;;;0;;;;1;17;5294;1;;1;0.5;369;;1;1082;369;;0.5;0;;;;
PN;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;0.07;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;1;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2021;770020949;INSTITUT CANCEROLOGIE SEINE ET MARNE;770015030;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;5;0;;;;0;;;;;0;;;;
PN;2021;770021186;GCS HAD REGION DE MELUN - ACTIVITE;770021160;0.05;0.05;62;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770021251;HAD NORD SEINE ET MARNE;440052041;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770023026;ANNEXE ORGEMONT LRS EX OQN;750814030;1;0.5;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770023034;ANNEXE ORGEMONT LRS DAF;750814030;1;0.5;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;4;49;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770023042;ANNEXE COULOMMIERS LRS DAF;750814030;1;0.5;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;0;;;;0;;;;
PN;2021;770023059;SSR POLE SANTE ORGEMONT;440056455;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;100;80;0;;;;;;;1;1;;;;0.1;0.1;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770150027;CLINIQUE FSEF NEUFMOUTIERS EN BRIE;750720575;0.4;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;0.25;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;0.6;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2021;770300143;CLINIQUE SAINT JEAN L ERMITAGE;770000362;0.65;0.45;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2021;770300192;CLINIQUE SAINT BRICE;770000313;;1.2;9;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770300218;INSTITUT MEDICAL DE SERRIS;440052041;0.8;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;33;2984;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770300259;CLINIQUE LES TROIS SOLEILS;770000347;0.99;0.34;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770310019;CLINIQUE DU CHATEAU DE PERREUSE;770000370;1;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770310027;CLINIQUE PSYCHIATRIQ DE L ANGE GARDIEN;770000388;1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770420024;ESSR LE PRIEURE;930027347;0.16;0.12;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;2;0.4;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;7;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770701225;CENTRE DE REEDUCATION LE BRASSET;750721334;0.5;0.5;34;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770790707;CLINIQUE DE TOURNAN;770000719;0.7;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2021;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;0.01;0.01;7;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;0.3;0.07;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;342;189;6;0.5;0;;;;
PN;2021;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;0.2;0.26;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770813400;CLINIQUE MEDICO CHIRURGICALE ST FARON;770001014;0.4;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770813426;UNITE D AUTODIALYSE PROVINS;770813418;0.05;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770813459;UNITE D AUTODIALYSE CHELLES;940000060;0.2;0.07;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770813814;USLD CENTRE HOSPITALIER DE JOUARRE;770021145;0.2;0.2;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;8;4349;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;0.2;0.07;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;3.03;1;4831;1;1.5;225;;;;1;;54;823;7;13;14;207;163;0;0;;;0;;;1;1;0;;124;77;1;25;1;;;1;;;;;;;0.2;;;0.3;;0;;;;0;;;;0;;;;1;3;204;0;;0;;;;1;455;205;15;1.03;0;;;;
PN;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;2.54;1;1157;1;2.2;197;1;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;17;3453;1;;0;;;;1;;;;;0;;;;
PN;2021;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;1.8;0.5;38;1;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/06/2006;549;327;1;60;2;;;4;1;1;;;;;0.64;;;2.65;1;1;14;140;4531;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;3.2;0.8;6370;1;1.2;264;0;0;0;1;;220;881;327;509;509;660;250;1;0;;;0;;;1;1;1;01/01/2006;429;98;0;82;;;;1;1;2;;;;;0.6;;;1.04;0.56;0;;;;0;;;;0;;;;0;;;0;;1;5.2;760;209;1;1465;743;30;1.8;1;1853;170;3;1.5
PN;2021;780000329;CH DE RAMBOUILLET;780110052;0.62;0;708;1;2.1;119;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;16/04/2013;335;207;1;120;;0;;;;3;3;;5;2;0.2;0.2;;1.9;0.5;0;;;;0;;;;0;;;;1;4;1288;1;0.5;0;;;;1;204;55;0;0.06;0;;;;
PN;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;1.6;0.2;1413;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2006;612;122;0;125;;;;2;1;4;;;1;0;0.8;;;2.15;1.1;0;;;;0;;;;0;;;;1;10;1001;1;0.6;0;;;;0;;;;;0;;;;
PN;2021;780000345;CH DE VERSAILLES SITE RICHAUD;780110078;;;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;01/02/2007;358;161;0;;;;;;;1;;1;;;0.6;;0.6;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000352;HOPITAL DU VESINET CENTRE;780110094;0.5;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;17/07/2013;70;31;0;;;;;;;3;1;;;;0.76;0.35;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000360;USLD GERONTOLOGIQUE DE CHEVREUSE;780130019;0.1;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000378;CH LOCAL DE HOUDAN;780130027;0.15;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;0;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;0.56;0.1;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000402;CHS JEAN MARTIN CHARCOT;780024113;1.48;0.5;263;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.52;116;0;1;2159;355;3;0.72;0;;;;
PN;2021;780000410;CHS THEOPHILE ROUSSEL;780140059;0.7;;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780000428;CHI MEULAN (SITE DE BECHEVILLE);780002697;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/03/2013;69;32;1;115;0;;;1;;;;;;;;;;1;;1;12;50;3171;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780001467;CTRE DE CONVALESCENCE D AUBERGENVILLE;780023156;0.2;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780001657;HOPITAL PEDIATRIE REEDUCATION BULLION;780530010;0.8;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780004529;HAD KORIAN YVELINES SUD;310021233;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780008298;CLINIQUE SAINT REMY;920030269;0.25;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;28;3858;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;0.2;0.07;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;0.3;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780020111;ARISSE;780020111;0.2;0.01;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780022737;POLYCLINIQUE DE MAISONS LAFFITTE;780000675;0.1;2.6;1175;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;5;5;0;30;;;;;;1;1;;0;;1;1;;0;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780022760;CLINIQUE SSR - KORIAN LE GRAND PARC;310021258;0.07;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780140018;INSTITUT MARCEL RIVIERE;750005068;0.5;0.6;21;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.5;190;;1;204;142;;0.5;0;;;;
PN;2021;780140042;CLINIQUE D YVELINES;780017455;0.33;0.1;360;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780140075;CENTRE POST CURE GILBERT RABY;750721391;0.2;0.1;133;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780150033;MAISON DE SANTE CLAIRE DEMEURE;780020715;0.25;0.1;7;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780150066;HOPITAL LA PORTE VERTE;780808614;1;0.2;62;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;26/06/2006;612;349;0;60;1;1;;2;1;;;;;;0.37;0.37;;1.9;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;0.42;0.25;213;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780300083;CLINIQUE MEDICALE DE GOUSSONVILLE;920030269;0.3;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2021;780300109;CLINIQUE VAL DE SEINE A LOUVECIENNE;780000519;0.3;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
