BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;M1160;;3;1.21;;;;
IMAGES_P;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;N4130;2;5;5.35;;;;
IMAGES_P;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;NAUT;2;3;3.9;;;;
IMAGES_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;M1160;2;1;1.95;0;1;1;0
IMAGES_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;MAUT;;1;0.09;;;;
IMAGES_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;N4130;8;4;10.28;0;1;;
IMAGES_P;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;NAUT;6;3;5.79;;;;
IMAGES_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;M1160;;9;1.45;0;0;1;0
IMAGES_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N4130;9;4;12.03;1;0;;
IMAGES_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;N4160;1;0;1;;;;
IMAGES_P;2021;760000372;CH LILLEBONNE CHI CAUX VALLEE DE SEINE;760780742;NAUT;9;3;9.65;;;;
IMAGES_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;M1160;6;2;5;1;0;1;1
IMAGES_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;N4130;23;8;26.98;;;;
IMAGES_P;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;NAUT;17;7;19.36;;;;
IMAGES_P;2021;760780510;CLINIQUE DU CEDRE;760000257;M1160;18;;18;;;;
IMAGES_P;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;M1160;;1;0.1;0;0;0;0
IMAGES_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1160;1;2;1.6;0;0;;
IMAGES_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N4130;9;3;11.36;;;;
IMAGES_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N4160;1;;1;;;;
IMAGES_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;NAUT;5;2;5.34;;;;
IMAGES_P;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;M1160;1;;0.05;;;;
IMAGES_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M1160;13;10;17.43;;;;
IMAGES_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M1210;1;3;2.7;;;;
IMAGES_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N4130;30;27;47.02;;;;
IMAGES_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N4160;3;0;3;;;;
IMAGES_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NAUT;18;8;23.39;;;;
IMAGES_P;2021;770000131;CH DE COULOMMIERS;770021145;M1160;3;;2.16;1;0;;
IMAGES_P;2021;770000131;CH DE COULOMMIERS;770021145;MAUT;2;1;1.27;;;;
IMAGES_P;2021;770000131;CH DE COULOMMIERS;770021145;N4130;13;3;14.62;;;;
IMAGES_P;2021;770000131;CH DE COULOMMIERS;770021145;N4160;1;;0.7;;;;
IMAGES_P;2021;770000131;CH DE COULOMMIERS;770021145;NAUT;5;;5;;;;
IMAGES_P;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N4130;16;;16.11;;;;
IMAGES_P;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;N4160;;;0.38;;;;
IMAGES_P;2021;770000149;CH SUD SEINE ET MARNE FONTAINEBLEAU;770021152;NAUT;11;;10.08;;;;
IMAGES_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;M1160;1;1;1.4;;;;
IMAGES_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N4130;12;1;11.35;;;;
IMAGES_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;N4160;1;;0.38;;;;
IMAGES_P;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;NAUT;8;1;10.84;;;;
IMAGES_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;M1160;2;2;2.71;;;;
IMAGES_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;N4130;15;2;16.17;;;;
IMAGES_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;N4160;1;;1;;;;
IMAGES_P;2021;770000172;CH DE PROVINS LEON BINET;770110070;NAUT;7;3;7.09;;;;
IMAGES_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N4130;8;1;8.24;;;;
IMAGES_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;N4160;;;0.19;;;;
IMAGES_P;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;NAUT;4;;4.01;;;;
IMAGES_P;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;N4130;1;;1;0;0;;
IMAGES_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M1160;5;1;5.6;1;0;;
IMAGES_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;MAUT;4;;3.71;;;;
IMAGES_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N4130;27;6;30.82;;;;
IMAGES_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N4160;2;;2;;;;
IMAGES_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;NAUT;22;4;26.76;;;;
IMAGES_P;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;M1160;3;;3.06;1;0;;
IMAGES_P;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;MAUT;4;1;3.93;;;;
IMAGES_P;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N4130;24;3;26.26;;;;
IMAGES_P;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;N4160;1;;1.17;;;;
IMAGES_P;2021;770019032;GHEF MARNE LA VALLEE SITE JOSSIGNY;770021145;NAUT;10;2;12.45;;;;
IMAGES_P;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;M1160;0;20;15;0;1;1;
IMAGES_P;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N4130;3;;3;0;1;;
IMAGES_P;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;N4160;;1;0.2;;;;
IMAGES_P;2021;770300010;HOPITAL PRIVE DE MARNE CHANTEREINE;770004299;NAUT;3;;3;;;;
IMAGES_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;M1160;;10;4.5;0;1;1;1
IMAGES_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;N4130;6;1;6.75;0;1;;
IMAGES_P;2021;770300135;CLINIQUE MEDICO CHIRURG LES FONTAINES;770000289;NAUT;5;;5;;;;
IMAGES_P;2021;770300259;CLINIQUE LES TROIS SOLEILS;770000347;N4130;;1;0.5;0;0;;
IMAGES_P;2021;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;M1160;;;0.27;;;;
IMAGES_P;2021;770700011;CENTRE DE READAPTATION DE COUBERT;930027347;N4130;1;;0.9;;;;
IMAGES_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;M1160;;;;0;1;1;0
IMAGES_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;N4130;;;;0;1;;
IMAGES_P;2021;770803989;CTRE READAPTATION CARDIAQUE DE LA BRIE;770000925;N4130;;1;0.2;0;0;;
IMAGES_P;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;M1160;6;1;4.53;;;;
IMAGES_P;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N4130;17;6;20.62;;;;
IMAGES_P;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;N4160;1;;0.9;;;;
IMAGES_P;2021;780000287;CH FRANCOIS QUESNAY MANTES;780110011;NAUT;9;4;10.36;;;;
IMAGES_P;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;M1160;3;;3.19;1;1;0;0
IMAGES_P;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;MAUT;;2;0.5;;;;
IMAGES_P;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;N4130;7;;8.32;1;1;;
IMAGES_P;2021;780000295;CHI DE MEULAN LES MUREAUX;780002697;NAUT;8;1;6.22;;;;
IMAGES_P;2021;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;M1160;0;0;0;0;0;0;1
IMAGES_P;2021;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;MAUT;0;4;1.71;;;;
IMAGES_P;2021;780000303;CENTRE HOSPITALIER DE PLAISIR;780024113;NAUT;0;7;4.61;;;;
IMAGES_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M1160;8;4;8.01;1;1;;
IMAGES_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;MAUT;;;0.16;;;;
IMAGES_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N4130;6;14;23.34;;;;
IMAGES_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;N4160;1;0;0.9;;;;
IMAGES_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NAUT;16;3;16.85;;;;
IMAGES_P;2021;780000329;CH DE RAMBOUILLET;780110052;M1160;4;3;5.4;1;1;1;1
IMAGES_P;2021;780000329;CH DE RAMBOUILLET;780110052;MAUT;0;11;1.2;;;;
IMAGES_P;2021;780000329;CH DE RAMBOUILLET;780110052;N4130;13;0;13.81;1;0;;
IMAGES_P;2021;780000329;CH DE RAMBOUILLET;780110052;N4160;1;0;0.85;;;;
IMAGES_P;2021;780000329;CH DE RAMBOUILLET;780110052;NAUT;5;0;4.49;;;;
IMAGES_P;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;M1160;2;1;1.23;;;;
IMAGES_P;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N4130;0;8;6.67;;;;
IMAGES_P;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;N4160;0;0;0.8;;;;
IMAGES_P;2021;780000337;CHI POISSY ST GERMAIN SITE ST GERMAIN;780001236;NAUT;6;1;5.31;;;;
IMAGES_P;2021;780000352;HOPITAL DU VESINET CENTRE;780110094;M1160;1;1;1.4;0;0;0;0
IMAGES_P;2021;780000352;HOPITAL DU VESINET CENTRE;780110094;N4130;3;;1.71;0;0;;
IMAGES_P;2021;780000386;CH DE LA MAULDRE SITE SAINT LOUIS;780021788;N4130;;1;0.25;0;0;;
IMAGES_P;2021;780008298;CLINIQUE SAINT REMY;920030269;N4130;;1;0.5;0;0;;
IMAGES_P;2021;780022646;CTRE RADIOLOGIE ET TRAITEMENT TUMEURS;780024857;M1160;;9;9;0;0;1;0
IMAGES_P;2021;780022646;CTRE RADIOLOGIE ET TRAITEMENT TUMEURS;780024857;N4130;8;25;11.37;1;1;;
IMAGES_P;2021;780022646;CTRE RADIOLOGIE ET TRAITEMENT TUMEURS;780024857;N4160;1;1;1.15;;;;
IMAGES_P;2021;780022646;CTRE RADIOLOGIE ET TRAITEMENT TUMEURS;780024857;NAUT;16;1;14.47;;;;
IMAGES_P;2021;780140018;INSTITUT MARCEL RIVIERE;750005068;M1160;;1;0.2;0;0;0;0
IMAGES_P;2021;780140018;INSTITUT MARCEL RIVIERE;750005068;N4130;;1;0.8;0;0;;
IMAGES_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;M1160;;1;0.1;0;0;0;0
IMAGES_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;N4130;;1;0.1;0;0;;
IMAGES_P;2021;780150066;HOPITAL LA PORTE VERTE;780808614;M1160;1;;1;0;0;0;0
IMAGES_P;2021;780150066;HOPITAL LA PORTE VERTE;780808614;N4130;2;;2;0;1;;
IMAGES_P;2021;780150066;HOPITAL LA PORTE VERTE;780808614;N4160;1;;0.5;;;;
IMAGES_P;2021;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;M1160;;4;0.8;0;1;0;0
IMAGES_P;2021;780300075;CENTRE CARDIOLOGIQUE D EVECQUEMONT;780000485;N4130;3;2;2.6;0;1;;
IMAGES_P;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;M1160;6;;6;0;1;0;0
IMAGES_P;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;M1210;2;;2;0;0;;
IMAGES_P;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;N4130;9;0;9;;;;
IMAGES_P;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;N4160;2;0;2;;;;
IMAGES_P;2021;780300406;HOPITAL PRIVE DE PARLY II;780018032;NAUT;5;3;7.1;;;;
IMAGES_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;M1160;4;3;7;1;1;1;1
IMAGES_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N4130;10;2;9.64;0;1;;
IMAGES_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;N4160;;1;0.8;;;;
IMAGES_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;NAUT;6;1;6.4;;;;
IMAGES_P;2021;780300455;CH PRIVE DU MONTGARDE;780000717;M1160;0;7;6;;;;
IMAGES_P;2021;780300455;CH PRIVE DU MONTGARDE;780000717;N4130;10;3;11.46;0;1;;
IMAGES_P;2021;780300455;CH PRIVE DU MONTGARDE;780000717;N4160;1;;0.67;;;;
IMAGES_P;2021;780300455;CH PRIVE DU MONTGARDE;780000717;NAUT;15;1;13.3;;;;
IMAGES_P;2021;780630026;CENTRE PEDIATRIQUE DES COTES;750803900;NAUT;;1;0.85;;;;
IMAGES_P;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M1160;12;2;13.52;1;0;1;1
IMAGES_P;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;M1210;4;1;4.1;0;0;;
IMAGES_P;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N4130;17;14;30.39;1;0;;
IMAGES_P;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;N4160;1;2;1.55;;;;
IMAGES_P;2021;780800256;CH DE VERSAILLES SITE ANDRE MIGNOT;780110078;NAUT;26;6;30.14;;;;
IMAGES_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;M1160;8;4;9.66;0;1;0;
IMAGES_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;MAUT;;2;0.93;;;;
IMAGES_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N4130;30;7;36.2;1;1;;
IMAGES_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N4160;2;;2;;;;
IMAGES_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NAUT;22;1;21.18;;;;
IMAGES_P;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;M1160;2;;3.06;1;0;0;0
IMAGES_P;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N4130;16;8;24.13;1;0;;
IMAGES_P;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;N4160;;;0.68;;;;
IMAGES_P;2021;790019848;SITE HOSPITALIER FAYE L'ABBESSE;790006654;NAUT;8;3;8.76;;;;
IMAGES_P;2021;800000143;CH ABBEVILLE;800000028;M1160;3;1;4.45;1;0;0;0
IMAGES_P;2021;800000143;CH ABBEVILLE;800000028;N4130;19;2;18.43;0;1;;
IMAGES_P;2021;800000143;CH ABBEVILLE;800000028;N4160;1;;1;;;;
IMAGES_P;2021;800000143;CH ABBEVILLE;800000028;NAUT;6;3;7.6;;;;
IMAGES_P;2021;800000184;CH ALBERT;800000036;N4130;1;;1;0;0;;
IMAGES_P;2021;800000184;CH ALBERT;800000036;NAUT;;1;0.5;;;;
IMAGES_P;2021;800000192;CHU AMIENS NORD;800000044;M1160;;4;0.33;1;1;1;1
IMAGES_P;2021;800000192;CHU AMIENS NORD;800000044;MAUT;;1;0.1;;;;
IMAGES_P;2021;800000192;CHU AMIENS NORD;800000044;N4130;1;2;2.82;;;;
IMAGES_P;2021;800000200;CH CORBIE;800000051;M1160;;2;0.43;0;0;0;0
IMAGES_P;2021;800000200;CH CORBIE;800000051;N4130;1;1;1.86;0;0;;
IMAGES_P;2021;800000200;CH CORBIE;800000051;NAUT;;1;0.73;;;;
IMAGES_P;2021;800000226;CH DOULLENS;800000069;M1160;;7;1.36;0;0;;
IMAGES_P;2021;800000226;CH DOULLENS;800000069;N4130;4;1;5.73;0;1;;
IMAGES_P;2021;800000226;CH DOULLENS;800000069;N4160;;1;0.1;;;;
IMAGES_P;2021;800000226;CH DOULLENS;800000069;NAUT;1;1;1.09;;;;
IMAGES_P;2021;800000275;CH HAM;800000077;M1160;;1;0.33;0;0;0;0
IMAGES_P;2021;800000275;CH HAM;800000077;N4130;1;1;1.3;0;0;;
IMAGES_P;2021;800000275;CH HAM;800000077;NAUT;2;1;0.18;;;;
IMAGES_P;2021;800000390;CH CHIMR MONTDIDIER;800000085;N4130;3;2;4.6;0;0;;
IMAGES_P;2021;800000390;CH CHIMR MONTDIDIER;800000085;N4160;0;1;0.3;;;;
IMAGES_P;2021;800000390;CH CHIMR MONTDIDIER;800000085;NAUT;5;0;4.6;;;;
IMAGES_P;2021;800000432;CH PÉRONNE;800000093;M1160;0;8;2.53;0;0;0;0
IMAGES_P;2021;800000432;CH PÉRONNE;800000093;N4130;7;1;7.33;0;1;;
IMAGES_P;2021;800000432;CH PÉRONNE;800000093;N4160;1;;1;;;;
IMAGES_P;2021;800000432;CH PÉRONNE;800000093;NAUT;1;6;3.1;;;;
IMAGES_P;2021;800000507;CH CHIBS SAINT-VALERY-SUR-SOMME;800000135;N4130;0;1;0.3;0;0;;
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;M1160;9;23;18.32;1;1;1;1
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;M1210;4;1;2.3;1;1;;
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;MAUT;2;24;6.31;;;;
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;N4130;73;22;85.71;1;0;;
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;N4160;1;4;3.52;;;;
IMAGES_P;2021;800006124;CHU AMIENS SUD;800000044;NAUT;52;12;56.09;;;;
IMAGES_P;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;M1160;;7;1.4;0;1;1;1
IMAGES_P;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;N4130;;4;0.25;0;0;;
IMAGES_P;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;NAUT;;1;0.51;;;;
IMAGES_P;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;M1160;;9;0.5;0;1;1;1
IMAGES_P;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;N4130;3;4;7.99;0;1;;
IMAGES_P;2021;810000224;CL CLAUDE BERNARD;810000471;M1160;7;1;7.5;0;1;0;0
IMAGES_P;2021;810000224;CL CLAUDE BERNARD;810000471;M1210;7;1;7.5;0;1;;
IMAGES_P;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;M1160;1;1;1;0;0;0;0
IMAGES_P;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;N4130;2;2;2;0;0;;
IMAGES_P;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;NAUT;1;1;1.8;;;;
IMAGES_P;2021;810000505;CH ALBI;810000331;M1160;5;;5.01;0;1;0;0
IMAGES_P;2021;810000505;CH ALBI;810000331;M1210;2;;2.36;0;0;;
IMAGES_P;2021;810000505;CH ALBI;810000331;MAUT;;;0.22;;;;
IMAGES_P;2021;810000505;CH ALBI;810000331;N4130;18;10;25.96;;;;
IMAGES_P;2021;810000505;CH ALBI;810000331;N4160;1;;1.15;;;;
IMAGES_P;2021;810000505;CH ALBI;810000331;NAUT;8;6;11.09;;;;
IMAGES_P;2021;810000513;CH DE GAILLAC;810000349;M1160;;;0.3;0;1;0;1
IMAGES_P;2021;810000513;CH DE GAILLAC;810000349;N4130;;;0.3;0;0;;
IMAGES_P;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1160;1;1;2.66;0;1;1;
IMAGES_P;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;M1210;;;;;1;;
IMAGES_P;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N4130;19;1;17.71;1;1;;
IMAGES_P;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;N4160;1;;1;;;;
IMAGES_P;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;NAUT;5;7;7.72;;;;
IMAGES_P;2021;810000562;CH LAVAUR;810000455;M1160;;3;0.72;;;;
IMAGES_P;2021;810000562;CH LAVAUR;810000455;N4130;5;4;8.1;;;;
IMAGES_P;2021;810000562;CH LAVAUR;810000455;N4160;1;;0.5;;;;
IMAGES_P;2021;810000562;CH LAVAUR;810000455;NAUT;4;2;5.07;;;;
IMAGES_P;2021;820000032;CH MONTAUBAN;820000016;M1160;4;4;5.03;0;1;0;0
IMAGES_P;2021;820000032;CH MONTAUBAN;820000016;N4130;22;1;21.51;1;0;;
IMAGES_P;2021;820000032;CH MONTAUBAN;820000016;N4160;2;;2;;;;
IMAGES_P;2021;820000032;CH MONTAUBAN;820000016;NAUT;9;1;9;;;;
IMAGES_P;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;M1160;0;4;2.35;0;1;0;0
IMAGES_P;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N4130;11;1;11.64;0;0;;
IMAGES_P;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;N4160;;1;0.1;;;;
IMAGES_P;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;NAUT;5;4;6.24;;;;
IMAGES_P;2021;820002350;CENTRE MIDI GASCOGNE;820000578;N4130;0;1;0.23;0;0;;
IMAGES_P;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;M1160;7;1;2.15;0;1;1;0
IMAGES_P;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N4130;11;;11;1;1;;
IMAGES_P;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;N4160;;1;0.45;;;;
IMAGES_P;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;NAUT;7;12;12.58;;;;
IMAGES_P;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;M1160;3;1;3.81;0;1;0;0
IMAGES_P;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;MAUT;;;0.12;;;;
IMAGES_P;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N4130;18;2;19.12;1;0;;
IMAGES_P;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;N4160;;;0.75;;;;
IMAGES_P;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;NAUT;2;1;2.19;;;;
IMAGES_P;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;M1160;0;5;4.08;0;1;0;0
IMAGES_P;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N4130;15;2;16.63;1;0;;
IMAGES_P;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;N4160;;1;0.8;;;;
IMAGES_P;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;NAUT;4;;4.1;;;;
IMAGES_P;2021;830000303;HOPITAL LEON BERARD;830100541;N4130;2;0;1.99;0;0;;
IMAGES_P;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1160;6;0;5.5;0;1;0;0
IMAGES_P;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;M1210;2;0;2;0;0;;
IMAGES_P;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N4130;18;8;28.77;;;;
IMAGES_P;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;N4160;2;;1.94;;;;
IMAGES_P;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;NAUT;14;2;16;;;;
IMAGES_P;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;N4130;1;1;1.86;;;;
IMAGES_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;N4130;25;19;38.32;;;;
IMAGES_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;N4160;;4;1.45;;;;
IMAGES_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;11;9;15.88;;;;
IMAGES_P;2021;830100012;APHP HOPITAL SAN SALVADOUR;750712184;N4130;1;;1;0;0;;
IMAGES_P;2021;830100012;APHP HOPITAL SAN SALVADOUR;750712184;NAUT;;1;0.8;;;;
IMAGES_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;M1160;24;2;1;0;1;0;0
IMAGES_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;N4130;3;;3;0;0;;
IMAGES_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;N4160;;1;0.15;;;;
IMAGES_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;NAUT;3;;3.16;;;;
IMAGES_P;2021;830100251;CLINIQUE DU CAP D'OR;830000063;M1160;;48;5;;;;
IMAGES_P;2021;830100251;CLINIQUE DU CAP D'OR;830000063;N4130;6;;6;0;;;
IMAGES_P;2021;830100251;CLINIQUE DU CAP D'OR;830000063;N4160;1;0;1;;;;
IMAGES_P;2021;830100251;CLINIQUE DU CAP D'OR;830000063;NAUT;2;5;4.33;;;;
IMAGES_P;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;M1160;;55;7.5;0;1;0;0
IMAGES_P;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;MAUT;;6;1;;;;
IMAGES_P;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;N4130;10;3;11;0;1;;
IMAGES_P;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;N4160;;3;1.48;;;;
IMAGES_P;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;NAUT;;18;8.53;;;;
IMAGES_P;2021;830100392;POLYCLINIQUE NOTRE DAME;830000154;M1160;12;;12;0;1;0;0
IMAGES_P;2021;830100392;POLYCLINIQUE NOTRE DAME;830000154;N4130;;1;0.05;0;1;;
IMAGES_P;2021;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;M1160;;16;3;0;0;;
IMAGES_P;2021;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;N4130;;5;3;0;0;;
