BOR;AN;FI;RS;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A39;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2021;350000451;CENTRE HOSPITALIER ST MEEN LE GRAND;350002333;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;350000741;CHRU RENNES SITE PONTCHAILLOU;350005179;1;0;1;0;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;1;22;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;350002200;CLINIQUE SAINT YVES;350029948;0;0;1;1;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350002234;CLINIQUE FSEF RENNES BEAULIEU;750720575;1;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350002564;POLE MPR SAINT HELIER;350046199;1;0;0;0;0;;;;1;0;1;1;0;;;0;;;0;0;1;1;7;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0
TELEMED;2021;350002747;CTRE SSRAA L'ESCALE;440042844;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350002812;C.R.L.C.C. EUGENE MARQUIS;350023503;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350006771;CHRU RENNES SITE LA TAUVRAIS;350005179;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350007084;CHRU RENNES SITE HOPITAL SUD;350005179;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;350040499;CH DES PRES BOSGERS CANCALE;350040291;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
TELEMED;2021;350042628;HAD 35;350042578;1;0;0;0;0;;;;1;0;0;;1;0;0;0;;;0;0;0;1;52;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
TELEMED;2021;350054680;POLYCLINQUE SAINT LAURENT;220020739;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1
TELEMED;2021;360000038;CH LA TOUR BLANCHE - ISSOUDUN;360000046;1;0;0;0;1;0;1;0;1;0;1;1;0;;;0;;;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;360000137;CH CHATEAUROUX;360000053;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;360000160;CH DU BLANC;360000053;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;360000251;CH LEVROUX;360000111;0;;;;0;0;0;0;0;;0;0;0;;;0;0;0;0;0;1;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;360002232;CTRE CONV. & DIET.MANOIR EN BERRY;360000541;1;1;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1
TELEMED;2021;360006688;CTRE DEPT GERIATRIQUE LES GRANDS CHENE;360000392;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;370000093;NCT+ ST GATIEN ALLIANCE - ET;370013468;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1
TELEMED;2021;370000119;CLINIQUE VONTES;370013062;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
TELEMED;2021;370000374;CRF BEL AIR;750721334;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0
TELEMED;2021;370000499;CHRU CLOCHEVILLE - TOURS;370000481;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;370000515;CTRE CONVAL. L'ERMITAGE CHRU TOURS;370000481;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0
TELEMED;2021;370000531;CH DU CHINONAIS;370000606;0;;;;0;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;370000861;CHRU BRETONNEAU - TOURS;370000481;1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1;1;14;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;370000879;CHIC - AMBOISE- HÔPITAL ROBERT DEBRÉ;370000564;1;0;1;1;0;0;;0;1;0;1;0;1;1;0;0;0;0;0;0;1;1;10;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;370000903;CH PAUL MARTINAIS - LOCHES;370000614;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;370002040;A.R.A.U.C.O. CHRU BRETONNEAU;370001067;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;370004467;CHRU TROUSSEAU - CHAMBRAY;370000481;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
TELEMED;2021;380000034;CH PIERRE OUDOT BOURGOIN JALLIEU;380780049;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1
TELEMED;2021;380000042;CH YVES TOURAINE;380780056;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;5;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1
TELEMED;2021;380000067;HOPITAL NORD - CHU38;380780080;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;380000109;CH DE SAINT LAURENT DU PONT;380780213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;380000133;CH ALPES ISERE;380780247;1;0;0;0;0;0;0;0;1;0;0;0;0;;;0;0;0;0;0;1;1;31;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;380000174;CH LUCIEN HUSSEL DE VIENNE;380781435;0;1;1;;0;;;;1;1;1;1;1;1;0;0;0;0;0;0;1;1;17;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
TELEMED;2021;380000356;CH DE LA TOUR DU PIN;380782698;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;380000406;HOPITAL DE VOIRON - CHU38;380780080;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;380000828;CALYDIAL - CH DE VIENNE;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;1;0;0;0;0;0;;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;380019026;AGDUC CENTRE DE DIALYSE VOIRON;380793802;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
TELEMED;2021;380780288;NOUVELLE CLINIQUE DE CHARTREUSE;380019224;0;0;0;1;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;380782722;HOPITAL SUD - CHU38;380780080;1;1;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;380784801;AGDUC CENTRE DE DIALYSE LA TRONCHE;380793802;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;380785956;CLINIQUE DES CEDRES;380795211;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;;0;0;0;1;1;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;380793810;AGDUC CENTRE DE DIALYSE MEYLAN;380793802;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;380803965;AGDUC CENTRE DE DIALYSE VOIRON;380793802;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;390000040;CH LONS;390780146;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;1;5;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
TELEMED;2021;390000065;CH LOUIS JAILLON SAINT CLAUDE;390780161;0;0;0;0;0;;;;0;0;0;;0;0;0;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;390000073;CHI PAYS REVERMONT SITE SALINS;390780179;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;390000222;CH LOUIS PASTEUR DOLE;390780609;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;390786408;UNITE DE DIALYSE DE DOLE;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;400000105;CENTRE HOSPITALIER DAX;400780193;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;40;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;400000139;CHI MONT DE MARSAN ET PAYS DES SOURCES;400011177;1;1;1;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;30;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;400000147;CENTRE HOSPITALIER DE SAINT SEVER;400780268;1;1;1;0;1;1;1;0;0;0;0;0;0;;;0;;;0;0;1;1;7;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;400780482;KORIAN MONTPRIBAT;310021068;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;400789715;ANTENNE AUTODIALYSE CADDD;330007386;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
TELEMED;2021;410000020;CH BLOIS SIMONE VEIL;410000087;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;410000046;CH ROMORANTIN-LANTHENAY;410000103;0;;;;0;;;;1;0;1;0;0;;;1;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2021;410000053;CH SAINT AIGNAN;410000111;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;410000202;POLYCLINIQUE BLOIS;410000319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;410000418;INSTITUT MEDICAL DE SOLOGNE;440052041;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;410000442;RCRF LA MENAUDIERE - CHISSAY;750005068;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0
TELEMED;2021;410005003;HAD LOIR ET CHER;440052041;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;50;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0
TELEMED;2021;410005391;CRF L' HOSPITALET;410000905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;420000010;CH DE ROANNE;420780033;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;23;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;420000226;CH DU FOREZ SITE DE MONTBRISON;420013831;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;420000234;CH DE FIRMINY;420780652;1;1;1;1;0;;;;0;0;0;;1;1;1;0;;;0;0;1;1;10;1;1;0;0;0;1;1;1;0;0;1;0;1;0;0
TELEMED;2021;420000242;CH GEORGES CLAUDINON;420780660;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0
TELEMED;2021;420002479;ADENE HOSPITALISATION A DOMICILE;340027937;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;420010241;INSTITUT CANCEROLOGIE LUCIEN NEUWIRTH;420013492;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;420785354;HOPITAL NORD - CHU42;420784878;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;50;1;1;0;1;1;1;0;1;0;0;0;1;1;1;0
TELEMED;2021;430000026;CHS SAINTE MARIE LE PUY;630786754;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;430000117;CH EMILE ROUX LE PUY;430000018;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;1;25;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;430003475;ARTIC 42 AUTODIALYSE MONISTROL/LOIRE;420001752;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;430004309;UNITE DE DIALYSE DE BRIOUDE;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;430004358;UNITE DE DIALYSE DU PUY;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;440000271;CHU DE NANTES SITE HOTEL DIEU HME;440000289;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;60;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0
TELEMED;2021;440000453;CHU DE NANTES SITE HOPITAL BELLIER;440000289;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;60;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;440000503;CH CNP SITE CHATEAUBRIANT;440000313;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0
TELEMED;2021;440000560;CH LVO SITE DE MACHECOUL;850009010;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;15;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2021;440000677;CH CNP SITE NOZAY;440000313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;440001113;ICO - SITE GAUDUCHEAU;490017258;1;0;0;1;0;;;;0;1;0;;1;0;1;0;;;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;440002459;SSR LE BODIO;440018661;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;440003291;CHU DE NANTES SITE SAINT JACQUES;440000289;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;60;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;440005080;DIALYSE ECHO NANTES;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;440017598;CHU DE NANTES SITE LAENNEC;440000289;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;60;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1
TELEMED;2021;440021392;HOP PSY STJACQUES CHU NANTES;440000289;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;60;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;440029338;CLINIQUE MUTUALISTE JULES VERNE;440053411;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;440036176;CENTRE DIALYSE ECHO ST HERBLAIN;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;440036499;CENTRE DIALYSE ECHO REZE;440002590;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;440039568;DIALYSE ECHO LA BAULE;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;440041580;HOPITAL PRIVE DU CONFLUENT;440041572;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;1;0;1;0;0;0;1;1;1;0;0;0;0;0
TELEMED;2021;440050441;DIALYSE ECHO ST NAZAIRE;440002590;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;440055770;CENTRE DIALYSE ECHO ST HERBLAIN PSA;440002590;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
TELEMED;2021;450000047;CH DEZARNAULDS - GIEN;450000096;1;0;0;1;0;;;;0;;0;;0;;;0;;;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;450000062;CH AGGLOMERATION MONTARGOISE;450000104;1;1;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;4;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;450000120;CH LOUR PICOU - BEAUGENCY;450000138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;450000211;CH PIERRE LEBRUN- NEUVILLE-AUX-BOIS;450000153;0;;;;0;;;;0;;1;0;0;;;0;;;0;0;0;0;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2021;450000260;CH SULLY-SUR-LOIRE;450000161;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;450000526;CMPR L'A.D.A.P.T. LOIRET;930019484;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0
TELEMED;2021;450000930;EPSM DU LOIRET G. DAUMEZON;450002423;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;27;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0
TELEMED;2021;450002613;CHR ORLÉANS - HÔPITAL DE LA SOURCE;450000088;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;1;1;3;1;1;0;1;0;0;0;1;1;0;0;0;1;1;0
TELEMED;2021;450012935;CENTRE D'HEMODIALYSE ARCHETTE;450001466;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;450018395;CTE AUTODIALYSE ARCHETTE-CH PITHIVIERS;450001466;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2021;450020698;A.T.I.R.R.O. AUTODIALYSE BELLEGARDE;450001201;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2021;460000045;CH FIGEAC SITE MAQUISARDS;460780083;1;0;1;;1;0;1;;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;460000102;CH JEAN COULON GOURDON;460780208;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;460000110;CH JEAN ROUGIER CAHORS;460780216;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;1;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;460785090;INSTITUT CAMILLE MIRET;460785090;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;470000027;CLINIQUE ESQUIROL-SAINT-HILAIRE;470014069;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;470000423;CH AGEN NERAC - HOPITAL SAINT-ESPRIT;470016171;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;11;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;470000431;CH VILLENEUVE -POLE SANTE VILLENEUVOIS;470000324;1;0;0;0;1;0;0;1;0;0;0;;0;0;0;0;;;0;0;0;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;470000480;CENTRE HOSPITALIER DE MARMANDE - CHIC;470001660;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;;;;;;;
TELEMED;2021;470000548;HOPITAL LOCAL PENNE AGENAIS;470000365;0;;;;0;;;;0;;0;;0;;;0;;;0;0;0;0;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2021;470000563;CH DEPARTEMENTAL DE LA CANDELIE;470000381;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;480000017;HOPITAL LOZERE SITE VALLEE DU LOT;480780097;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;480000041;CH DE FLORAC TROIS RIVIERES;480780139;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0
TELEMED;2021;480000058;CHS FRANCOIS TOSQUELLES;480780147;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;30;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;480000074;CH LANGOGNE;480780162;0;0;0;0;0;0;0;0;0;0;1;1;0;0;;0;0;;0;0;1;1;3;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1
TELEMED;2021;480001403;AIDER SANTE CENTRE UAD UDM HOP LOZERE;340000264;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;480001783;AIDER SANTE UAD UDM HOPITAL LOZERE;340000264;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2021;480783034;CRF DE MONTRODAT;480782101;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2021;490000049;CHR ANGERS SITE LARREY;490000031;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2021;490000106;CESAME CHS STE GEMMES SUR LOIRE;490000163;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
