BOR;AN;FI;RS;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2021;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;PISCIN;;1;
SSR2;2021;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;SALINT;1;;
SSR2;2021;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;SIMESP;;1;
SSR2;2021;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;STICON;1;;
SSR2;2021;750808578;SSR INSTITUT NATIONAL DES INVALIDES;750813032;VEHADP;;1;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;APTAUT;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;ASSMAR;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;ASSMEM;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;EXPEQU;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;EXPURO;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;IDRACH;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;ISOCIN;;1;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;LABMAR;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;PISCIN;;1;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;SALINT;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;SIMESP;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;STICON;1;;
SSR2;2021;750825184;CENTRE DE REDUCATION LA CHATAIGNERAIE;950000760;VEHADP;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;APTAUT;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;ASSMAR;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;ASSMEM;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;EXPEQU;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;EXPURO;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;IDRACH;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;ISOCIN;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;LABMAR;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;PISCIN;;1;
SSR2;2021;760000018;CH DIEPPE;760780023;SALINT;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;SIMESP;;1;
SSR2;2021;760000018;CH DIEPPE;760780023;STICON;1;;
SSR2;2021;760000018;CH DIEPPE;760780023;VEHADP;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;APTAUT;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;ASSMAR;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;ASSMEM;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;EXPEQU;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;EXPURO;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;IDRACH;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;ISOCIN;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;LABMAR;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;PISCIN;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;SALINT;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;SIMESP;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;STICON;1;;
SSR2;2021;760000026;HL SAINT-VALERY-EN-CAUX;760780031;VEHADP;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;APTAUT;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;ASSMAR;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;ASSMEM;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;EXPEQU;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;EXPURO;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;IDRACH;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;ISOCIN;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;LABMAR;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;PISCIN;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;SALINT;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;SIMESP;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;STICON;1;;
SSR2;2021;760000034;HL GOURNAY-EN-BRAY;760780049;VEHADP;1;;
SSR2;2021;760000042;CH EU;760780056;APTAUT;1;;
SSR2;2021;760000042;CH EU;760780056;ASSMAR;1;;
SSR2;2021;760000042;CH EU;760780056;ASSMEM;1;;
SSR2;2021;760000042;CH EU;760780056;EXPEQU;1;;
SSR2;2021;760000042;CH EU;760780056;EXPURO;1;;
SSR2;2021;760000042;CH EU;760780056;IDRACH;1;;
SSR2;2021;760000042;CH EU;760780056;ISOCIN;1;;
SSR2;2021;760000042;CH EU;760780056;LABMAR;1;;
SSR2;2021;760000042;CH EU;760780056;PISCIN;1;;
SSR2;2021;760000042;CH EU;760780056;SALINT;1;;
SSR2;2021;760000042;CH EU;760780056;SIMESP;1;;
SSR2;2021;760000042;CH EU;760780056;STICON;1;;
SSR2;2021;760000042;CH EU;760780056;VEHADP;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;APTAUT;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;ASSMAR;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;ASSMEM;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;EXPEQU;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;EXPURO;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;IDRACH;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;ISOCIN;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;LABMAR;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;PISCIN;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;SALINT;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;SIMESP;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;STICON;1;;
SSR2;2021;760000059;CH NEUFCHATEL-EN-BRAY;760780064;VEHADP;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;APTAUT;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;ASSMAR;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;ASSMEM;;1;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;EXPEQU;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;EXPURO;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;IDRACH;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;ISOCIN;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;LABMAR;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;PISCIN;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;SALINT;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;SIMESP;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;STICON;1;;
SSR2;2021;760000133;CH HOPITAL PASTEUR VALLERY RADOT;760780213;VEHADP;1;;
SSR2;2021;760000174;HL YVETOT;760780254;APTAUT;1;;
SSR2;2021;760000174;HL YVETOT;760780254;ASSMAR;1;;
SSR2;2021;760000174;HL YVETOT;760780254;ASSMEM;1;;
SSR2;2021;760000174;HL YVETOT;760780254;EXPEQU;1;;
SSR2;2021;760000174;HL YVETOT;760780254;EXPURO;1;;
SSR2;2021;760000174;HL YVETOT;760780254;IDRACH;1;;
SSR2;2021;760000174;HL YVETOT;760780254;ISOCIN;1;;
SSR2;2021;760000174;HL YVETOT;760780254;LABMAR;1;;
SSR2;2021;760000174;HL YVETOT;760780254;PISCIN;1;;
SSR2;2021;760000174;HL YVETOT;760780254;SALINT;1;;
SSR2;2021;760000174;HL YVETOT;760780254;SIMESP;1;;
SSR2;2021;760000174;HL YVETOT;760780254;STICON;1;;
SSR2;2021;760000174;HL YVETOT;760780254;VEHADP;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;APTAUT;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;ASSMAR;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;ASSMEM;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;EXPEQU;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;EXPURO;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;IDRACH;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;ISOCIN;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;LABMAR;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;PISCIN;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;SALINT;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;SIMESP;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;STICON;1;;
SSR2;2021;760000182;CH DU BELVEDERE MONT-SAINT-AIGNAN;760780262;VEHADP;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;APTAUT;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;ASSMAR;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;ASSMEM;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;EXPEQU;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;EXPURO;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;IDRACH;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;ISOCIN;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;LABMAR;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;PISCIN;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;SALINT;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;SIMESP;;1;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;STICON;1;;
SSR2;2021;760000356;HOPITAL GUSTAVE FLAUBERT CH LE HAVRE;760780726;VEHADP;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;APTAUT;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;ASSMAR;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;ASSMEM;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;EXPEQU;;1;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;EXPURO;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;IDRACH;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;ISOCIN;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;LABMAR;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;PISCIN;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;SALINT;;1;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;SIMESP;;1;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;STICON;1;;
SSR2;2021;760000364;CHI DU PAYS DES HAUTES FALAISES FECAMP;760780734;VEHADP;;1;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;APTAUT;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;ASSMAR;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;ASSMEM;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;EXPEQU;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;EXPURO;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;IDRACH;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;ISOCIN;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;LABMAR;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;PISCIN;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;SALINT;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;SIMESP;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;STICON;1;;
SSR2;2021;760000380;HL SAINT-ROMAIN-DE-COLBOSC;760780759;VEHADP;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;APTAUT;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;ASSMAR;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;ASSMEM;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;EXPEQU;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;EXPURO;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;IDRACH;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;ISOCIN;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;LABMAR;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;PISCIN;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;SALINT;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;SIMESP;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;STICON;1;;
SSR2;2021;760000398;HOPITAL LOCAL BOLBEC CHIC CAUX VALLEE;760780742;VEHADP;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;APTAUT;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;ASSMAR;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;ASSMEM;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;EXPEQU;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;EXPURO;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;IDRACH;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;ISOCIN;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;LABMAR;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;PISCIN;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;SALINT;;1;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;SIMESP;;1;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;STICON;1;;
SSR2;2021;760000463;CH LES FEUGRAIS CHI ELBEUF;760024042;VEHADP;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;APTAUT;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;ASSMAR;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;ASSMEM;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;EXPEQU;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;EXPURO;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;IDRACH;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;ISOCIN;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;LABMAR;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;PISCIN;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;SALINT;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;SIMESP;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;STICON;1;;
SSR2;2021;760000620;CENTRE SSR PA CH DARNETAL;760782227;VEHADP;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;APTAUT;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;ASSMAR;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;ASSMEM;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;EXPEQU;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;EXPURO;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;IDRACH;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;ISOCIN;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;LABMAR;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;PISCIN;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;SALINT;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;SIMESP;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;STICON;1;;
SSR2;2021;760000802;CENTRE SSR PA CH SOTTEVILLE/ROUEN;760782425;VEHADP;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;APTAUT;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;ASSMAR;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;ASSMEM;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;EXPEQU;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;EXPURO;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;IDRACH;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;ISOCIN;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;LABMAR;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;PISCIN;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;SALINT;1;;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;SIMESP;;1;
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;STICON;;;1
SSR2;2021;760017079;CENTRE DE REEDUCATION DE LA HEVE;760017038;VEHADP;;;1
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;APTAUT;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;ASSMAR;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;ASSMEM;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;EXPEQU;;;1
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;EXPURO;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;IDRACH;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;ISOCIN;;;1
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;LABMAR;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;PISCIN;;;1
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;SALINT;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;SIMESP;;;1
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;STICON;1;;
SSR2;2021;760021329;HOPITAL PRIVE DE L'ESTUAIRE;760000448;VEHADP;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;APTAUT;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;ASSMAR;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;ASSMEM;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;EXPEQU;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;EXPURO;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;IDRACH;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;ISOCIN;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;LABMAR;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;PISCIN;;1;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;SALINT;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;SIMESP;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;STICON;1;;
SSR2;2021;760027292;CLINIQUE MEGIVAL;760027300;VEHADP;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;APTAUT;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;ASSMAR;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;ASSMEM;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;EXPEQU;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;EXPURO;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;IDRACH;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;ISOCIN;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;LABMAR;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;PISCIN;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;SALINT;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;SIMESP;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;STICON;1;;
SSR2;2021;760029017;CLINIQUE GUILLAUME;920030269;VEHADP;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;APTAUT;;1;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;ASSMAR;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;ASSMEM;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;EXPEQU;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;EXPURO;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;IDRACH;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;ISOCIN;;1;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;LABMAR;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;PISCIN;;1;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;SALINT;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;SIMESP;;1;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;STICON;1;;
SSR2;2021;760034637;SSR PETIT COLMOULINS;760000448;VEHADP;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;APTAUT;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;ASSMAR;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;ASSMEM;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;EXPEQU;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;EXPURO;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;IDRACH;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;ISOCIN;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;LABMAR;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;PISCIN;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;SALINT;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;SIMESP;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;STICON;1;;
SSR2;2021;760780130;SSR DU CAUX LITTORAL;760000091;VEHADP;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;APTAUT;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;ASSMAR;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;ASSMEM;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;EXPEQU;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;EXPURO;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;IDRACH;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;ISOCIN;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;LABMAR;1;;
