BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2021;760025718;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;M1110;;1;0.11;0;1
DIALYSE_P;2021;760025718;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;NCINF;0;1;0.4;;
DIALYSE_P;2021;760025809;UNITE AUTODIALYSE ASSISTEE - ANIDER;140000852;M1110;;1;0.11;0;1
DIALYSE_P;2021;760025809;UNITE AUTODIALYSE ASSISTEE - ANIDER;140000852;NCINF;1;4;3.83;;
DIALYSE_P;2021;760025858;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;M1110;;1;0.11;0;1
DIALYSE_P;2021;760025858;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;NCINF;;1;0.35;;
DIALYSE_P;2021;760025908;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;M1110;;2;0.24;0;1
DIALYSE_P;2021;760025908;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;NCINF;1;8;7.1;;
DIALYSE_P;2021;760026088;UDM & UNITE AUTODIALYSE ASSISTEE;140000852;M1110;;3;0.4;0;1
DIALYSE_P;2021;760026088;UDM & UNITE AUTODIALYSE ASSISTEE;140000852;NCINF;4;2;6.11;;
DIALYSE_P;2021;760026138;UDM BOIS GUILLAUME - ANIDER;140000852;M1110;;1;1;0;1
DIALYSE_P;2021;760026138;UDM BOIS GUILLAUME - ANIDER;140000852;NCINF;3;4;5.77;;
DIALYSE_P;2021;760035592;UNITE DIALYSE MEDICALISEE LE HAVRE;140000852;M1110;;4;0.5;0;1
DIALYSE_P;2021;760035592;UNITE DIALYSE MEDICALISEE LE HAVRE;140000852;NCINF;4;12;14.28;;
DIALYSE_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;M1110;0;3;1;0;0
DIALYSE_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;N2500;1;0;1;;
DIALYSE_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;NAUT;1;1;1.8;;
DIALYSE_P;2021;760780668;CLINIQUE HEMERA PAYS DE CAUX;760000331;NCINF;10;1;10.8;;
DIALYSE_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;M1110;;4;1.7;;1
DIALYSE_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N2500;4;1;4.67;;
DIALYSE_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;N4100;1;1;1.54;;
DIALYSE_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;NAUT;4;8;5.78;;
DIALYSE_P;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;NCINF;9;5;11.89;;
DIALYSE_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;M1110;2;;1.3;0;0
DIALYSE_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;N2500;10;4;11.57;;
DIALYSE_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;NAUT;5;4;7.19;;
DIALYSE_P;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;NCINF;19;8;25.85;;
DIALYSE_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;M1110;2;3;4.48;;
DIALYSE_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;N2500;6;1;6.37;;
DIALYSE_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NAUT;2;7;5.57;;
DIALYSE_P;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;NCINF;20;9;25.85;;
DIALYSE_P;2021;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;M1110;;2;2;0;1
DIALYSE_P;2021;760917773;UNITE AUTODIALYSE ASSISTEE ASS ANIDER;140000852;NCINF;8;11;17.28;;
DIALYSE_P;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;M1110;4;;4;0;1
DIALYSE_P;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;N2500;7;3;9.23;;
DIALYSE_P;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;NAUT;5;2;4.28;;
DIALYSE_P;2021;760921809;CLINIQUE DE L'EUROPE ROUEN;760000273;NCINF;29;2;27.92;;
DIALYSE_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;M1110;4;2;4.35;0;1
DIALYSE_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;N2500;5;0;5;;
DIALYSE_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NAUT;3;0;3;;
DIALYSE_P;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;NCINF;23;0;23;;
DIALYSE_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;M1110;;4;1.9;1;1
DIALYSE_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;N2500;8;1;8.45;;
DIALYSE_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;NAUT;2;1;2.1;;
DIALYSE_P;2021;770000446;CH DE MEAUX SITE SAINT FARON;770021145;NCINF;16;2;18.68;;
DIALYSE_P;2021;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;M1110;;1;0.4;0;0
DIALYSE_P;2021;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;NAUT;;;0.06;;
DIALYSE_P;2021;770001873;UNITE D AUTODIALYSE PONTAULT COMBAULT;940000060;NCINF;;;0.39;;
DIALYSE_P;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;M1110;3;;3;1;1
DIALYSE_P;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;N2500;6;;6;;
DIALYSE_P;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;N4100;2;;2;;
DIALYSE_P;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;NAUT;1;2;1;;
DIALYSE_P;2021;770016087;CENTRE DIALYSE DIAVERUM MONTEREAU;770016137;NCINF;14;2;13.6;;
DIALYSE_P;2021;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;M1110;;;0.01;0;0
DIALYSE_P;2021;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;N4100;;26;0.37;;
DIALYSE_P;2021;770016160;UNITE AUTODIALYSE AURA SANTEPOLE;940026677;NCINF;3;;2.71;;
DIALYSE_P;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;M1110;3;;3;0;0
DIALYSE_P;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;N2500;6;;7.67;;
DIALYSE_P;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;N4100;;1;0.38;;
DIALYSE_P;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;NAUT;10;;9.93;;
DIALYSE_P;2021;770020055;CENTRE NEPHROCARE MARNE LA VALLEE;770000271;NCINF;46;;46.08;;
DIALYSE_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;M1110;2;;2;0;1
DIALYSE_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;N2500;4;;4.08;;
DIALYSE_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;NAUT;1;;0.96;;
DIALYSE_P;2021;770790707;CLINIQUE DE TOURNAN;770000719;NCINF;12;1;10.92;;
DIALYSE_P;2021;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;M1110;;2;0.29;0;0
DIALYSE_P;2021;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;N4100;;26;0.37;;
DIALYSE_P;2021;770803708;UNITE DE DIALYSE AURA MEAUX;940026677;NCINF;2;;3.01;;
DIALYSE_P;2021;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;M1110;3;;3;1;1
DIALYSE_P;2021;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;N4100;1;;1;;
DIALYSE_P;2021;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;NAUT;1;;0.5;;
DIALYSE_P;2021;770809028;CENTRE DIALYSE DIAVERUM AVON;770016137;NCINF;11;;10.3;;
DIALYSE_P;2021;770813426;UNITE D AUTODIALYSE PROVINS;770813418;M1110;;2;0.2;0;0
DIALYSE_P;2021;770813426;UNITE D AUTODIALYSE PROVINS;770813418;N4100;;1;0.2;;
DIALYSE_P;2021;770813426;UNITE D AUTODIALYSE PROVINS;770813418;NAUT;;2;1.2;;
DIALYSE_P;2021;770813426;UNITE D AUTODIALYSE PROVINS;770813418;NCINF;5;;5;;
DIALYSE_P;2021;770813459;UNITE D AUTODIALYSE CHELLES;940000060;M1110;;1;0.2;0;0
DIALYSE_P;2021;770813459;UNITE D AUTODIALYSE CHELLES;940000060;NAUT;;1;0.1;;
DIALYSE_P;2021;770813459;UNITE D AUTODIALYSE CHELLES;940000060;NCINF;1;;1.14;;
DIALYSE_P;2021;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;M1110;;1;0.2;0;0
DIALYSE_P;2021;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;NAUT;;1;0.2;;
DIALYSE_P;2021;770814986;UNITE D AUTODIALYSE COULOMMIERS;940000060;NCINF;1;;1.37;;
DIALYSE_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;M1110;4;3;5.97;0;1
DIALYSE_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NAUT;8;2;9.33;;
DIALYSE_P;2021;780000311;CHI POISSY ST GERMAIN SITE DE POISSY;780001236;NCINF;21;5;21.75;;
DIALYSE_P;2021;780000329;CH DE RAMBOUILLET;780110052;M1110;2;0;2;0;1
DIALYSE_P;2021;780000329;CH DE RAMBOUILLET;780110052;N2500;3;;3.08;;
DIALYSE_P;2021;780000329;CH DE RAMBOUILLET;780110052;NAUT;2;1;2.36;;
DIALYSE_P;2021;780000329;CH DE RAMBOUILLET;780110052;NCINF;9;1;8.82;;
DIALYSE_P;2021;780001558;UNITE D AUTODIALYSE ADDY;780822920;NCINF;2;;2;;
DIALYSE_P;2021;780001707;UNITE D AUTODIALYSE LES TEMPLIERS;780822920;M1110;;3;0.4;0;0
DIALYSE_P;2021;780001707;UNITE D AUTODIALYSE LES TEMPLIERS;780822920;NCINF;2;;2;;
DIALYSE_P;2021;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;M1110;3;;3;0;1
DIALYSE_P;2021;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;N4100;4;0;1.52;;
DIALYSE_P;2021;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;NAUT;7;2;8.94;;
DIALYSE_P;2021;780017802;CENTRE D HEMODIALYSE MANTES LA JOLIE;780002010;NCINF;23;4;20.26;;
DIALYSE_P;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;M1110;2;2;2.1;0;1
DIALYSE_P;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;N2500;4;7;4.02;;
DIALYSE_P;2021;780018727;CLINIQUE SAINT GERMAIN;780018719;NCINF;9;28;10.06;;
DIALYSE_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;M1110;4;;4;;
DIALYSE_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;N2500;4;;4;;
DIALYSE_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;NAUT;3;;3;;
DIALYSE_P;2021;780150017;CTR DE SOINS ET READAPTATION CESSRIN;750005068;NCINF;13;;13;;
DIALYSE_P;2021;780300414;CH PRIVE DE L EUROPE;780000675;M1110;3;0;3;0;1
DIALYSE_P;2021;780300414;CH PRIVE DE L EUROPE;780000675;N2500;6;0;6;;
DIALYSE_P;2021;780300414;CH PRIVE DE L EUROPE;780000675;NAUT;3;0;3;;
DIALYSE_P;2021;780300414;CH PRIVE DE L EUROPE;780000675;NCINF;14;3;16;;
DIALYSE_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;M1110;2;1;2.5;1;1
DIALYSE_P;2021;780300422;HOPITAL PRIVE DE L OUEST PARISIEN;780002259;NCINF;19;3;22.39;;
DIALYSE_P;2021;780808234;SERVICE DE DIALYSE A DOMICILE;780822920;M1110;;1;0.1;;
DIALYSE_P;2021;780822631;CENTRE AUTODIALYSE LES ARCADES;780822920;NCINF;2;;2;;
DIALYSE_P;2021;780823134;UNITE D AUTODIALYSE BEAUREGARD;780822920;NCINF;2;;2;;
DIALYSE_P;2021;780826152;UNITE D AUTODIALYSE IMPRESSIONNISTES;780822920;NCINF;2;;2;;
DIALYSE_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;M1110;5;1;5.23;0;1
DIALYSE_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;N2500;9;4;10.03;;
DIALYSE_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NAUT;;3;1.18;;
DIALYSE_P;2021;790000087;CENTRE HOSPITALIER DE NIORT;790000012;NCINF;12;10;19.6;;
DIALYSE_P;2021;790007306;AURA POITOU-CH - NIORT;860000348;M1110;0;4;0.83;0;1
DIALYSE_P;2021;790007306;AURA POITOU-CH - NIORT;860000348;N2500;;2;1.31;;
DIALYSE_P;2021;790007306;AURA POITOU-CH - NIORT;860000348;N4100;5;1;1.33;;
DIALYSE_P;2021;790007306;AURA POITOU-CH - NIORT;860000348;NAUT;10;2;1.1;;
DIALYSE_P;2021;790007306;AURA POITOU-CH - NIORT;860000348;NCINF;7;7;8.66;;
DIALYSE_P;2021;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;M1110;0;1;0.4;0;1
DIALYSE_P;2021;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;N2500;0;1;0.94;;
DIALYSE_P;2021;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;N4100;5;1;0.57;;
DIALYSE_P;2021;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;NAUT;10;2;2.5;;
DIALYSE_P;2021;790016794;AURA POITOU-CHARENTES - PARTHENAY;860000348;NCINF;8;3;7.05;;
DIALYSE_P;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;M1110;3;0;3;0;1
DIALYSE_P;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;N2500;8;0;8;;
DIALYSE_P;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;N4100;1;0;1;;
DIALYSE_P;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;NCINF;21;0;21;;
DIALYSE_P;2021;800006124;CHU AMIENS SUD;800000044;M1110;;11;2.34;1;
DIALYSE_P;2021;800006124;CHU AMIENS SUD;800000044;N2500;6;1;6.1;;
DIALYSE_P;2021;800006124;CHU AMIENS SUD;800000044;NAUT;8;2;7.19;;
DIALYSE_P;2021;800006124;CHU AMIENS SUD;800000044;NCINF;35;1;31.94;;
DIALYSE_P;2021;810000224;CL CLAUDE BERNARD;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810000224;CL CLAUDE BERNARD;810000471;N2500;10;8;13.8;;
DIALYSE_P;2021;810000224;CL CLAUDE BERNARD;810000471;N4100;4;;4;;
DIALYSE_P;2021;810000224;CL CLAUDE BERNARD;810000471;NCINF;43;19;48.5;;
DIALYSE_P;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;N4100;1;;0.2;;
DIALYSE_P;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;NCINF;4;;3.9;;
DIALYSE_P;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;N4100;1;;0.2;;
DIALYSE_P;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;NCINF;2;;2;;
DIALYSE_P;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;N4100;1;;0.2;;
DIALYSE_P;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;NCINF;4;;3.1;;
DIALYSE_P;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;N4100;1;;0.2;;
DIALYSE_P;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;NCINF;2;;2;;
DIALYSE_P;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;M1110;5;;5;0;1
DIALYSE_P;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;N2500;1;;1;;
DIALYSE_P;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;N4100;1;;0.2;;
DIALYSE_P;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;NCINF;1;;1;;
DIALYSE_P;2021;820000057;CL DU PONT DE CHAUME;820000131;M1110;4;;4;0;1
DIALYSE_P;2021;820000057;CL DU PONT DE CHAUME;820000131;N2500;11;1;11.89;;
DIALYSE_P;2021;820000057;CL DU PONT DE CHAUME;820000131;NAUT;3;1;4.64;;
DIALYSE_P;2021;820000057;CL DU PONT DE CHAUME;820000131;NCINF;22;10;27.4;;
DIALYSE_P;2021;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;M1110;0;4;0;0;1
DIALYSE_P;2021;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;N2500;1;;1;;
DIALYSE_P;2021;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;NCINF;1;;1;;
DIALYSE_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;N2500;3;7;7.92;;
DIALYSE_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;NAUT;5;4;6.75;;
DIALYSE_P;2021;830000345;CHITS CH SAINTE MUSSE;830100616;NCINF;11;14;19.98;;
DIALYSE_P;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;M1110;3;1;3.34;0;0
DIALYSE_P;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;N2500;5;1;5.77;;
DIALYSE_P;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;NCINF;30;2;29.61;;
DIALYSE_P;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;M1110;;5;1.23;0;1
DIALYSE_P;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;N2500;1;;1.05;;
DIALYSE_P;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;N4100;;;0.01;;
DIALYSE_P;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;NAUT;11;6;9.66;;
DIALYSE_P;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;NCINF;13;;11.98;;
DIALYSE_P;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;M1110;2;1;2.5;0;1
DIALYSE_P;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;N2500;8;0;8;;
DIALYSE_P;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;N4100;0;2;1.48;;
DIALYSE_P;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;NAUT;7;5;7.22;;
DIALYSE_P;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;NCINF;28;0;26.52;;
DIALYSE_P;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;M1110;2;;2;0;0
DIALYSE_P;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;M1110;;2;1;0;0
DIALYSE_P;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;N2500;1;;0.17;;
DIALYSE_P;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;NAUT;3;;2.61;;
DIALYSE_P;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;NCINF;7;;5.83;;
DIALYSE_P;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;M1110;1;1;1.23;0;0
DIALYSE_P;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;N2500;1;;1;;
DIALYSE_P;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;NAUT;1;;1.98;;
DIALYSE_P;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;NCINF;7;;5.68;;
DIALYSE_P;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;M1110;2;;2;0;0
DIALYSE_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;M1110;;4;2;1;
DIALYSE_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;N2500;2;;2.2;;
DIALYSE_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;N4100;2;;2;;
DIALYSE_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;NAUT;4;;4.59;;
DIALYSE_P;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;NCINF;20;3;18.86;;
DIALYSE_P;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;M1110;1;;1;;
DIALYSE_P;2021;830213625;AVODD UMD SAINT MICHEL;830002119;M1110;0;1;0.51;0;0
DIALYSE_P;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;M1110;3;0;3;0;1
DIALYSE_P;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;N2500;8;0;8.23;;
DIALYSE_P;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;N4100;3;1;2.2;;
DIALYSE_P;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;NAUT;7;3;7.7;;
DIALYSE_P;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;NCINF;22;7;21.7;;
DIALYSE_P;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;M1110;;1;0.25;1;
DIALYSE_P;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;NAUT;2;;0.5;;
DIALYSE_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;M1110;1;4;3.25;1;
DIALYSE_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N2500;13;7;17.98;;
DIALYSE_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;N4100;;;0.27;;
DIALYSE_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NAUT;6;3;7.67;;
DIALYSE_P;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;NCINF;20;16;32.7;;
DIALYSE_P;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;M1110;4;;3.1;0;0
DIALYSE_P;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;N2500;15;2;11.01;;
DIALYSE_P;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;N4100;4;;1.66;;
DIALYSE_P;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;NAUT;8;;7.2;;
DIALYSE_P;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;NCINF;50;7;49.27;;
DIALYSE_P;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;M1110;;;0.05;0;0
DIALYSE_P;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;N4100;;;0.04;;
DIALYSE_P;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;NAUT;;9;0.14;;
DIALYSE_P;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;NCINF;;1;0.56;;
DIALYSE_P;2021;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;M1110;;2;0.2;0;0
DIALYSE_P;2021;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;N4100;;;0.01;;
DIALYSE_P;2021;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;NAUT;1;;1.11;;
DIALYSE_P;2021;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;NCINF;1;;1.14;;
DIALYSE_P;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;M1110;2;8;3.37;0;0
DIALYSE_P;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;N2500;8;1;8.02;;
DIALYSE_P;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;N4100;;4;0.98;;
DIALYSE_P;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;NAUT;7;1;6.1;;
DIALYSE_P;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;NCINF;35;6;29.23;;
DIALYSE_P;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;M1110;2;1;2.46;0;0
DIALYSE_P;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;N2500;7;3;5.86;;
DIALYSE_P;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;N4100;;;0.97;;
DIALYSE_P;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;NAUT;3;4;5.2;;
DIALYSE_P;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;NCINF;25;3;24.48;;
DIALYSE_P;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;M1110;;4;0.9;0;0
DIALYSE_P;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;N4100;;4;0.34;;
DIALYSE_P;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;NAUT;1;;1.49;;
DIALYSE_P;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;NCINF;11;;9.61;;
DIALYSE_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;M1110;;8;3.08;;
DIALYSE_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;N2500;7;5;10.52;;
DIALYSE_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;NAUT;2;7;2.55;;
DIALYSE_P;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;NCINF;13;18;25.76;;
DIALYSE_P;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;M1110;5;2;0.26;0;0
DIALYSE_P;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;N2500;1;1;0.77;;
DIALYSE_P;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;NAUT;1;;0.67;;
DIALYSE_P;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;NCINF;13;3;13.84;;
DIALYSE_P;2021;850009762;DIALYSE ECHO LA TRANCHE;440002590;M1110;;;0.01;0;0
DIALYSE_P;2021;850009762;DIALYSE ECHO LA TRANCHE;440002590;NAUT;;;0.01;;
